ORIGIN_TIME,EQLO,EQLA,DEPTH,LOCSRC,ML,ML_SRC,MW,STA,STLO,STLA,REPI,AZIM,SAMPLE_RATE,FILE_NAME
2016-02-10T05:03:28.000000Z,148.8375,-35.0019,8.5,SRC,3.39,Allen (unpublished-adjust),3.37,RIV,151.1583,-33.83,249.8,59.3,40,201602100503.RIV.AU.mseed
2016-02-10T05:03:28.000000Z,148.8375,-35.0019,8.5,SRC,3.39,Allen (unpublished-adjust),3.37,SYDH,150.7417,-33.7619,222.7,52.4,20,201602100503.SYDH.AU.mseed
2016-02-10T05:03:28.000000Z,148.8375,-35.0019,8.5,SRC,3.39,Allen (unpublished-adjust),3.37,TOO,145.49,-37.5717,414.4,225.5,40,201602100503.TOO.AU.mseed
2016-02-10T05:03:28.000000Z,148.8375,-35.0019,8.5,SRC,3.39,Allen (unpublished-adjust),3.37,DLN,149.182,-34.7233,44.1,45.6,200,201602100504.DLN.mrg.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,ANSTO,150.98,-34.05,223.6,60.9,100,2016-02-10T05.03.MEL.ANSTO.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,APPIN,150.8,-34.2,200.9,62.6,250,2016-02-10T05.03.MEL.APPIN.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,BOGA,143.5753,-35.547,484.2,261.9,100,2016-02-10T05.03.MEL.BOGA.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,BUCN,148.09,-37.506,281.4,194.1,100,2016-02-10T05.03.MEL.BUCN.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,CAWDR,150.6743,-34.1168,195.6,58.6,250,2016-02-10T05.03.MEL.CAWDR.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,CCRM,143.972,-36.991,490.8,242.5,100,2016-02-10T05.03.MEL.CCRM.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,CDNM,145.42518,-37.94616,445.3,222.8,100,2016-02-10T05.03.MEL.CDNM.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,CORA,148.8386,-35.5367,54.2,182.5,100,2016-02-10T05.03.MEL.CORA.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,COTT,148.92,-35.32,30.5,170.4,100,2016-02-10T05.03.MEL.COTT.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,DTMM,147.4686,-36.52931,207.2,217.1,100,2016-02-10T05.03.MEL.DTMM.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,FINNS,150.7264,-34.1576,197.3,60.5,250,2016-02-10T05.03.MEL.FINNS.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,FRTM,143.716,-38.534,600.4,228.4,100,2016-02-10T05.03.MEL.FRTM.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,GLEAD,150.7655,-34.1148,202.9,59.8,250,2016-02-10T05.03.MEL.GLEAD.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,GLMM,146.799,-37.902,366.7,209.7,100,2016-02-10T05.03.MEL.GLMM.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,GOGM,142.39958,-36.88823,617.6,248.8,100,2016-02-10T05.03.MEL.GOGM.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,GOOG,149.258,-35.423,54.9,139.3,100,2016-02-10T05.03.MEL.GOOG.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,IVSM,147.06814,-36.13379,202.5,233,100,2016-02-10T05.03.MEL.IVSM.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,JEER,146.41697,-38.34758,426.4,210.1,100,2016-02-10T05.03.MEL.JEER.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,MALDN,150.666,-34.1969,190.3,60.8,250,2016-02-10T05.03.MEL.MALDN.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,MLWM,145.5105,-37.1368,380.6,231.5,100,2016-02-10T05.03.MEL.MLWM.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,MR2A,148.18,-36.243,146.3,204.9,100,2016-02-10T05.03.MEL.MR2A.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,NARM,147.84481,-36.43023,178.9,210.7,100,2016-02-10T05.03.MEL.NARM.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,ROWM,144.2918,-37.8061,511.5,231.9,100,2016-02-10T05.03.MEL.ROWM.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,STPK,150.98,-34.233,214,65.6,100,2016-02-10T05.03.MEL.STPK.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,TPND,148.39,-35.963,110.2,202.8,100,2016-02-10T05.03.MEL.TPND.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,WAMB,148.883,-36.191,126.8,179.2,100,2016-02-10T05.03.MEL.WAMB.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,WILL,146.736,-38.3406,411.8,206.9,100,2016-02-10T05.03.MEL.WILL.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,CNB,149.3633,-35.315,54.2,123.2,200,201602100502.CNB.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,AUMTS,148.996399,-35.318802,32.3,158.2,100,201602100503.AUMTS.S.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,MGCD,151.1075,-33.2076,290.7,46,40,201602100503.MGCD.AU.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,MILA,149.155,-37.0547,224.1,173.4,40,201602100503.MILA.AU.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,RIV,151.1583,-33.83,250.4,58,40,201602100503.RIV.AU.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,SYDH,150.7417,-33.7619,224,51,20,201602100503.SYDH.AU.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,TOO,145.49,-37.5717,412.5,226.3,40,201602100503.TOO.AU.mseed
2016-02-10T05:04:24.000000Z,148.8642,-35.0485,11,SRC,3.42,Cummins (recalc),3.39,DLN,149.182,-34.7233,46.3,38.9,200,201602100504.DLN.mrg.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,BOGA,143.5753,-35.547,400.6,326.2,100,2016-04-04T19.42.MEL.BOGA.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,BUCN,148.09,-37.506,215.8,57.4,100,2016-04-04T19.42.MEL.BUCN.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,CCRM,143.972,-36.991,252.5,313.4,100,2016-04-04T19.42.MEL.CCRM.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,CDNM,145.42518,-37.94616,87.5,322.3,100,2016-04-04T19.42.MEL.CDNM.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,COTT,148.92,-35.32,443,36.3,100,2016-04-04T19.42.MEL.COTT.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,DROM,144.959787,-38.3482125,97,284.5,100,2016-04-04T19.42.MEL.DROM.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,DTMM,147.4686,-36.52931,259.7,29.7,100,2016-04-04T19.42.MEL.DTMM.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,FRTM,143.716,-38.534,202.1,270.5,100,2016-04-04T19.42.MEL.FRTM.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,FSHM,145.9996,-38.7565,20.7,188.3,100,2016-04-04T19.42.MEL.FSHM.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,GLMM,146.799,-37.902,100,42.3,100,2016-04-04T19.42.MEL.GLMM.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,GOGM,142.39958,-36.88823,370.8,299.1,100,2016-04-04T19.42.MEL.GOGM.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,GOOG,149.258,-35.423,452.1,40.4,100,2016-04-04T19.42.MEL.GOOG.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,HOPM,144.20458,-35.99638,328.6,329.9,100,2016-04-04T19.42.MEL.HOPM.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,IVSM,147.06814,-36.13379,285.6,19,100,2016-04-04T19.42.MEL.IVSM.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,JEER,146.41697,-38.34758,41.7,53.5,100,2016-04-04T19.42.MEL.JEER.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,KORUM,145.851,-38.406,24.3,319,100,2016-04-04T19.42.MEL.KORUM.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,MLWM,145.5105,-37.1368,165.8,343.7,100,2016-04-04T19.42.MEL.MLWM.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,MR2A,148.18,-36.243,320.7,37,100,2016-04-04T19.42.MEL.MR2A.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,NARM,147.84481,-36.43023,286.6,34.5,100,2016-04-04T19.42.MEL.NARM.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,ROWM,144.2918,-37.8061,174.7,298.6,100,2016-04-04T19.42.MEL.ROWM.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,WAMB,148.883,-36.191,365.3,44.6,100,2016-04-04T19.42.MEL.WAMB.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,WILL,146.736,-38.3406,66.4,67.5,100,2016-04-04T19.42.MEL.WILL.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,ARPS,141.8383,-36.7699,420.7,297.1,200,201604041940.ARPS.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,CNB,149.3633,-35.315,467.4,40.4,200,201604041940.CNB.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,MILA,149.155,-37.0547,322.3,59.5,200,201604041940.MILA.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,TOO,145.49,-37.5717,120.8,336.6,200,201604041940.TOO.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,BRAT,143.932999,-37.548901,216.5,301,200,201604041942.BRAT.mrg.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,CORO,147.145,-41.4522,333.6,163.8,200,201604041942.CORO.mrg.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,GEXS,144.289993,-38.200802,157.8,284.6,200,201604041942.GEXS.mrg.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,GLAD,148.02,-40.97,316,148.1,200,201604041942.GLAD.mrg.mseed
2016-04-04T19:42:32.000000Z,146.034,-38.5716,19.3,GG,3.44,Allen (unpublished-adjust),3.4,GVL,144.899,-37.6214,145,316.3,200,201604041942.GVL.mrg.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,ARMA,151.628,-30.4198,1209.1,166.7,40,2016-08-18T04.26.AU.ARMA.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,BW1H,148.236099,-20.004499,58.1,249.5,20,2016-08-18T04.26.AU.BW1H.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,BW2S,148.223206,-19.9984,59.2,250.5,20,2016-08-18T04.26.AU.BW2S.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,CMSA,145.6903,-31.539,1334,192.7,40,2016-08-18T04.26.AU.CMSA.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,CN1H,145.710602,-16.910999,455.3,314.5,20,2016-08-18T04.26.AU.CN1H.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,COEN,143.1758,-13.9563,880,316.7,40,2016-08-18T04.26.AU.COEN.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,CTA,146.255,-20.0883,263.5,263.1,40,2016-08-18T04.26.AU.CTA.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,EIDS,151.0817,-25.369,659.2,159.2,40,2016-08-18T04.26.AU.EIDS.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,GC2F,153.395798,-27.912201,1012.8,153.1,20,2016-08-18T04.26.AU.GC2F.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,GD1S,151.169006,-23.8421,510.3,151.2,20,2016-08-18T04.26.AU.GD1S.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,MTSU,144.3194,-18.14839,502.5,290.9,40,2016-08-18T04.26.AU.MTSU.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,QIS,139.6052,-20.5577,959.8,263.6,40,2016-08-18T04.26.AU.QIS.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,QLP,144.2348,-26.5837,880.2,210.9,40,2016-08-18T04.26.AU.QLP.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,RK1H,150.493896,-23.3876,434,155.8,20,2016-08-18T04.26.AU.RK1H.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,RMQ,148.755,-26.489,738.5,180,40,2016-08-18T04.26.AU.RMQ.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,TV1H,146.795395,-19.2614,214.9,286.4,20,2016-08-18T04.26.AU.TV1H.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,TW1H,151.972,-27.544201,916,159.6,20,2016-08-18T04.26.AU.TW1H.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,CTAO,146.254501,-20.0882,263.5,263.1,100,2016-08-18T04.26.IU.CTAO.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,AUBSH,152.954697,-26.864,890.2,152,100,2016-08-18T04.26.S1.AUBSH.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,AUCSH,145.768204,-16.915899,450.6,315,100,2016-08-18T04.26.S1.AUCSH.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,AUMOU,149.9814,-24.575199,541.4,166.7,100,2016-08-18T04.26.S1.AUMOU.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,AUNRC,150.532898,-23.3529,432.2,155.1,100,2016-08-18T04.26.S1.AUNRC.mseed
2016-08-18T04:30:08.000000Z,148.7561,-19.821,10,SRC,6.17,GCMT,5.7,AUTOO,151.966797,-27.5452,915.9,159.7,100,2016-08-18T04.26.S1.AUTOO.mseed
2016-08-18T05:09:29.000000Z,148.7371,-19.901,1,SRC,3.51,Cummins (recalc),3.45,BW1H,148.236099,-20.004499,53.7,257.6,200,2016-08-18T04.30.AU.BW1H.mrg.mseed
2016-08-18T05:09:29.000000Z,148.7371,-19.901,1,SRC,3.51,Cummins (recalc),3.45,CN1H,145.710602,-16.910999,460.2,315.5,200,2016-08-18T04.30.AU.CN1H.mrg.mseed
2016-08-18T05:09:29.000000Z,148.7371,-19.901,1,SRC,3.51,Cummins (recalc),3.45,GD1S,151.169006,-23.8421,503.6,150.5,200,2016-08-18T04.30.AU.GD1S.mrg.mseed
2016-08-18T05:09:29.000000Z,148.7371,-19.901,1,SRC,3.51,Cummins (recalc),3.45,RK1H,150.493896,-23.3876,426.7,155.1,200,2016-08-18T04.30.AU.RK1H.mrg.mseed
2016-08-18T05:09:29.000000Z,148.7371,-19.901,1,SRC,3.51,Cummins (recalc),3.45,TV1H,146.795395,-19.2614,215.7,288.8,200,2016-08-18T04.30.AU.TV1H.mrg.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,CMSA,145.6903,-31.539,553.3,300.6,200,2017-01-03T14.12.AU.CMSA.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,ANSTO,150.98,-34.05,28.9,60.4,100,2017-01-03T14.13.MEL.ANSTO.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,APPIN,150.8,-34.2,8.8,105.2,250,2017-01-03T14.13.MEL.APPIN.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,BUCN,148.09,-37.506,438.3,211.9,100,2017-01-03T14.13.MEL.BUCN.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,CAWDR,150.6743,-34.1168,7.6,336,250,2017-01-03T14.13.MEL.CAWDR.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,CORA,148.8386,-35.5367,227.8,228.1,100,2017-01-03T14.13.MEL.CORA.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,COTT,148.92,-35.32,206.9,231.8,100,2017-01-03T14.13.MEL.COTT.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,FINNS,150.7264,-34.1576,3,35.7,250,2017-01-03T14.13.MEL.FINNS.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,GLEAD,150.7655,-34.1148,8.9,36.7,250,2017-01-03T14.13.MEL.GLEAD.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,IVSM,147.06814,-36.13379,396.2,235.8,100,2017-01-03T14.13.MEL.IVSM.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,MALDN,150.666,-34.1969,4.3,242.9,250,2017-01-03T14.13.MEL.MALDN.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,STPK,150.98,-34.233,25.8,103.5,100,2017-01-03T14.13.MEL.STPK.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,TPND,148.39,-35.963,289.6,226.2,100,2017-01-03T14.13.MEL.TPND.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,WAMB,148.883,-36.191,278.3,216.2,100,2017-01-03T14.13.MEL.WAMB.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,ARMA,151.628,-30.4198,425.8,12,200,201701031412.ARMA.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,AUMTS,148.996399,-35.318802,201.3,230.6,100,201701031412.AUMTS.S.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,CNB,149.3633,-35.315,176.2,224,200,201701031412.CNB.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,DLN,149.182,-34.7233,152.6,246.3,200,201701031412.DLN.mrg.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,MILA,149.155,-37.0547,348.7,203.3,200,201701031412.MILA.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,NTLH,151.703003,-32.8983,169.5,33.3,200,201701031412.NTLH.mrg.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,SYDS,151.2243,-33.9297,55.1,60,200,201701031412.SYDS.mrg.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,WOLH,150.874,-34.407,29.5,148.8,200,201701031412.WOLH.mrg.mseed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,CATI,150.9179,-33.5579,71.6,15.8,200,CATI_centaur-6_1714_20170103_141300.seed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,MABG,150.7601,-34.0721,12.8,22.2,200,MABG_centaur-6_1715_20170103_141300.seed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,WTPK,150.6389,-34.2217,7.9,233.4,200,WTPK_centaur-6_1703_20170103_141300.seed
2017-01-03T14:13:08.000000Z,150.7077,-34.1792,0.01,AUST,3.96,Cummins (recalc),3.75,YARR,150.6877,-33.6174,62.3,358.3,200,YARR_centaur-6_1713_20170103_141300.seed
2017-01-31T19:40:15.000000Z,146.2745,-38.4295,19.7,AUST,3.45,Cummins (recalc),3.41,BOGA,143.5753,-35.547,400,322.3,100,2017-01-31T19.40.MEL.BOGA.mseed
2017-01-31T19:40:15.000000Z,146.2745,-38.4295,19.7,AUST,3.45,Cummins (recalc),3.41,BUCN,148.09,-37.506,189.6,57.8,100,2017-01-31T19.40.MEL.BUCN.mseed
2017-01-31T19:40:15.000000Z,146.2745,-38.4295,19.7,AUST,3.45,Cummins (recalc),3.41,CCRM,143.972,-36.991,258.3,307.5,100,2017-01-31T19.40.MEL.CCRM.mseed
2017-01-31T19:40:15.000000Z,146.2745,-38.4295,19.7,AUST,3.45,Cummins (recalc),3.41,CDNM,145.42518,-37.94616,91.7,305.5,100,2017-01-31T19.40.MEL.CDNM.mseed
2017-01-31T19:40:15.000000Z,146.2745,-38.4295,19.7,AUST,3.45,Cummins (recalc),3.41,COTT,148.92,-35.32,417.9,35.2,100,2017-01-31T19.40.MEL.COTT.mseed
2017-01-31T19:40:15.000000Z,146.2745,-38.4295,19.7,AUST,3.45,Cummins (recalc),3.41,DROM,144.959787,-38.3482125,115.2,274.1,100,2017-01-31T19.40.MEL.DROM.mseed
2017-01-31T19:40:15.000000Z,146.2745,-38.4295,19.7,AUST,3.45,Cummins (recalc),3.41,FRTM,143.716,-38.534,223.5,266.2,100,2017-01-31T19.40.MEL.FRTM.mseed
2017-01-31T19:40:15.000000Z,146.2745,-38.4295,19.7,AUST,3.45,Cummins (recalc),3.41,GLMM,146.799,-37.902,74.4,38.3,100,2017-01-31T19.40.MEL.GLMM.mseed
2017-01-31T19:40:15.000000Z,146.2745,-38.4295,19.7,AUST,3.45,Cummins (recalc),3.41,GOGM,142.39958,-36.88823,382.3,295.4,100,2017-01-31T19.40.MEL.GOGM.mseed
2017-01-31T19:40:15.000000Z,146.2745,-38.4295,19.7,AUST,3.45,Cummins (recalc),3.41,GOOG,149.258,-35.423,426.5,39.5,100,2017-01-31T19.40.MEL.GOOG.mseed
2017-01-31T19:40:15.000000Z,146.2745,-38.4295,19.7,AUST,3.45,Cummins (recalc),3.41,HOPM,144.20458,-35.99638,326.6,325.1,100,2017-01-31T19.40.MEL.HOPM.mseed
2017-01-31T19:40:15.000000Z,146.2745,-38.4295,19.7,AUST,3.45,Cummins (recalc),3.41,IVSM,147.06814,-36.13379,264.3,15.7,100,2017-01-31T19.40.MEL.IVSM.mseed
2017-01-31T19:40:15.000000Z,146.2745,-38.4295,19.7,AUST,3.45,Cummins (recalc),3.41,JEER,146.41697,-38.34758,15.4,53.9,100,2017-01-31T19.40.MEL.JEER.mseed
2017-01-31T19:40:15.000000Z,146.2745,-38.4295,19.7,AUST,3.45,Cummins (recalc),3.41,KORUM,145.851,-38.406,37.1,273.9,100,2017-01-31T19.40.MEL.KORUM.mseed
2017-01-31T19:40:15.000000Z,146.2745,-38.4295,19.7,AUST,3.45,Cummins (recalc),3.41,MLWM,145.5105,-37.1368,158.5,334.6,100,2017-01-31T19.40.MEL.MLWM.mseed
