OBJECTID,DamID,Fault length (km),DIST DAM TO FAULT m,EQ PREF MCE MW,FW or HW,ASSCM Classification,GMM code (1=craton; 2=ext),A12_med,AB06_med,D15_med,S09nc_med,NGAE_med,A12_std,AB06_std,D15_std,S09nc_std,NGAE_std,A12_wt,AB06_wt,D15_wt,S09nc_wt,NGAE_wt
1858,255,66,26909,7.4,HW,,2,-1.14612048,-1.49171113,-1.90058824,-1.35968944,-0.569418916,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1859,255,16,36168.5,6.6,HW,,2,-2.1426788,-2.51271262,-2.62417668,-2.22329665,-1.533021849,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1860,255,45,39794.3,7.2,HW,,2,-1.78770347,-2.17793569,-2.30447916,-1.83141053,-1.178496401,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1861,255,31,46945.3,7,HW,,2,-2.1652528,-2.57072217,-2.57048357,-2.14441336,-1.538347834,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1862,255,162,46987.5,7.8,HW,,2,-1.65020965,-2.02581137,-2.1344844,-1.55679056,-0.91168641,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1863,255,19,55626.4,6.7,HW,,2,-2.67298815,-3.08249757,-2.94663315,-2.56924775,-2.035645345,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1864,255,30,57107.9,7,HW,,2,-2.4381935,-2.86246225,-2.74828703,-2.33498669,-1.77060375,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1865,255,54,60486.2,7.3,HW,,2,-2.27995312,-2.71126393,-2.6035638,-2.14609868,-1.569268386,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1866,255,15,63598.9,6.6,HW,,2,-2.96823367,-3.38339363,-3.16143323,-2.80142753,-2.286409326,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1867,255,42,69304,7.1,HW,,2,-2.62234446,-3.06980246,-2.86206048,-2.446937,-1.886842701,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1868,255,18,73829.5,6.7,HW,,2,-3.08336355,-3.44389669,-3.23210661,-2.87313181,-2.345240228,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1869,255,26,75349.5,6.9,HW,,2,-2.91700881,-3.26362278,-3.0926199,-2.71235036,-2.159191356,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1870,255,15,79073.4,6.6,HW,,2,-3.26744392,-3.54702865,-3.39071464,-3.04765749,-2.51916427,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1871,255,60,86825.4,7.3,HW,,2,-2.59415908,-2.94956045,-2.94779139,-2.52258778,-1.902639599,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1872,255,82,91411,7.5,HW,,2,-2.44693479,-2.80797677,-2.87059947,-2.41524083,-1.758384629,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1873,255,52,98623.3,7.2,HW,,2,-2.70849033,-3.04508569,-3.15021216,-2.75813903,-2.119005618,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1874,255,31,99143.6,7,FW,,2,-2.89436895,-3.21120101,-3.3066834,-2.94475302,-2.318540557,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1875,255,14,99351.8,6.6,HW,,2,-3.31651726,-3.57646376,-3.64800365,-3.33125083,-2.747891377,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1876,255,114,100910.6,7.6,HW,,2,-2.39661076,-2.75192601,-2.90946376,-2.44813653,-1.768433109,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1877,255,35,101973.9,7,HW,,2,-2.90056143,-3.21530933,-3.33801498,-2.98015834,-2.346629572,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1878,256,104,45280.2,7.6,HW,,2,-1.70682358,-2.0937107,-2.19584151,-1.6590926,-1.009141014,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1879,256,53,71363.8,7.2,FW,,2,-2.58033825,-3.00551717,-2.82178282,-2.39341606,-1.821356002,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1880,256,44,82364.6,7.2,HW,,2,-2.66840295,-3.02148538,-2.9628659,-2.548291,-1.951148429,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1881,256,29,93715.8,6.9,HW,,2,-2.98094478,-3.29028238,-3.3241539,-2.96759708,-2.367729465,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1882,256,32,96091.5,7,HW,,2,-2.8874899,-3.20677074,-3.27225342,-2.90599508,-2.286061214,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1884,258,15,3989.3,6.6,HW,,2,0.61953926,0.19694271,-1.36219952,-0.77915154,0.325205339,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1885,258,26,19671.4,6.9,HW,,2,-1.03953967,-1.37001042,-1.93588733,-1.4563824,-0.544923677,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1886,258,123,21431.2,7.7,HW,,2,-0.72337064,-1.01786856,-1.62852898,-1.00749867,-0.188197555,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1887,258,162,27682.2,7.8,HW,,2,-0.99667713,-1.31192681,-1.75882426,-1.13306275,-0.367495099,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1888,258,54,31529.9,7.3,HW,,2,-1.41106896,-1.77699944,-2.06603236,-1.55592897,-0.810761638,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1889,258,42,40523.5,7.1,HW,,2,-1.88449957,-2.27737444,-2.37950015,-1.92430181,-1.278982425,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1890,258,85,53011.5,7.5,HW,,2,-1.96967853,-2.37966676,-2.37420349,-1.87168528,-1.258344879,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1891,258,31,66356.6,7,HW,,2,-2.64769368,-3.08805463,-2.89099766,-2.48710753,-1.929895172,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1892,258,16,67452.6,6.6,HW,,2,-3.05457475,-3.47558957,-3.22197924,-2.86587658,-2.352529392,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1893,258,56,80517.5,7.3,HW,,2,-2.57728055,-2.94040422,-2.87257425,-2.43893115,-1.837919353,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1894,258,66,95853.6,7.4,HW,,2,-2.53480295,-2.8871187,-2.98242102,-2.55227166,-1.897324674,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1895,258,13,100622.6,6.5,HW,,2,-3.4355382,-3.67668193,-3.75561524,-3.44894203,-2.868193612,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1896,259,37,23428.3,7.1,HW,,2,-1.14178764,-1.48607774,-1.95082148,-1.45335163,-0.60498069,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1897,259,20,35700.8,6.8,HW,,2,-1.94628029,-2.32441499,-2.46826072,-2.04411344,-1.340978922,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1898,259,9,74270.9,6.3,HW,,2,-3.53286355,-3.8437383,-3.59658116,-3.2700129,-2.776977479,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1899,259,44,101384.4,7.2,HW,,2,-2.71463448,-3.04909356,-3.18002781,-2.79197983,-2.146644969,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1900,260,37,11653,7.1,HW,,2,-0.24424946,-0.49205499,-1.50459439,-0.95598125,0.025917012,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1901,260,9,29967.7,6.3,HW,,2,-2.1572885,-2.49325093,-2.69264633,-2.30245632,-1.573912331,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1902,260,20,72520.5,6.8,HW,,2,-2.9580378,-3.3493298,-3.1319596,-2.76050622,-2.226184894,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1903,260,27,73622.7,6.9, HW,,2,-2.88418803,-3.26111625,-3.06894783,-2.68663382,-2.137492134,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1904,260,44,78303.8,7.2,HW,,2,-2.65715243,-3.01559092,-2.9123561,-2.49253522,-1.905506231,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1905,260,2,97266.9,5.6,HW,,2,-4.67086836,-4.68557419,-4.68470441,-4.39346656,-3.883240829,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1906,262,37,173,7.1,FW,,2,1.18150043,1.40370267,-1.03767785,-0.34370658,0.697590555,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1907,262,9,43049.5,6.3,FW,,2,-2.70436676,-3.06139933,-3.03049686,-2.66814209,-2.088105466,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1908,262,20,61012.2,6.8,HW,,2,-2.71054975,-3.13435334,-2.95864246,-2.57496223,-2.045016313,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1909,262,27,81209.5,6.9,FW,,2,-2.94961365,-3.27212887,-3.17026946,-2.79719642,-2.232771759,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1910,262,2,89844.7,5.6,HW,,2,-4.65480581,-4.6748005,-4.581405,-4.2811162,-3.795164755,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1911,262,44,92132.5,7.2,HW,,2,-2.69334122,-3.03566397,-3.07799212,-2.67667479,-2.053325619,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1912,264,40,35983.1,7.1,HW,,2,-1.72211106,-2.10455475,-2.28139662,-1.81586219,-1.104684545,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1913,265,44,36288.8,7.2,HW,,2,-1.66338535,-2.04520392,-2.22982655,-1.74868481,-1.041545103,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1914,265,9,76473.8,6.3,HW,,2,-3.57735236,-3.84693592,-3.62924353,-3.30511566,-2.80782872,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1915,265,37,95636.6,7.1,HW,,2,-2.79186697,-3.1220037,-3.19066256,-2.80960941,-2.184778313,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1916,266,28,30961.3,6.9,HW,,2,-1.66474968,-2.03416746,-2.28289838,-1.83485048,-1.087153671,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1917,266,70,32176.4,7.4,HW,,2,-1.37816791,-1.74157583,-2.03098497,-1.50374927,-0.759543802,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1918,268,70,36178,7.4,HW,,2,-1.53134278,-1.90620293,-2.11986336,-1.60235771,-0.888590874,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1919,268,28,41012.4,6.9,HW,,2,-2.05841085,-2.45026211,-2.51946596,-2.09429649,-1.461832669,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1920,269,64,61819.2,7.3,HW,,2,-2.30921206,-2.74305333,-2.6232413,-2.16719075,-1.588154796,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1921,269,55,92256,7.3,HW,,2,-2.60773539,-2.95744324,-3.00976086,-2.59210595,-1.958460156,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1922,269,24.723261,99770.1,6.9,HW,,2,-2.99463828,-3.2990705,-3.39382641,-3.04574405,-2.432156566,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1923,270,56,2312.2,7.3,HW,,2,1.03252927,0.83068916,-1.01096353,-0.30742808,0.588867311,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1924,270,62,10098.4,7.3,HW,,2,0.00962229,-0.18657666,-1.35110923,-0.75579388,0.174660957,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1925,270,34,16293.1,7,HW,,2,-0.72300316,-1.03040478,-1.75251395,-1.2454316,-0.285452444,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1926,270,50,17438.8,7.2,HW,,2,-0.69576064,-1.00348447,-1.69823468,-1.16364635,-0.246788455,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1927,270,19,25803.8,6.7,HW,,2,-1.56868226,-1.91968857,-2.26680204,-1.83079331,-1.016990022,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1928,270,28,35862,6.9,HW,,2,-1.87011806,-2.25113371,-2.40453002,-1.96789213,-1.260830305,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1929,270,38,37001.4,7.1,HW,,2,-1.76019842,-2.14506968,-2.30417648,-1.84098928,-1.143158648,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1930,270,25,37853.1,6.9,HW,,2,-1.9458611,-2.33119347,-2.45036182,-2.01820444,-1.341022594,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1931,270,44,46024.3,7.2,HW,,2,-1.98437284,-2.38830496,-2.42581178,-1.96671677,-1.345545555,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1932,270,38,46031.7,7.1,HW,,2,-2.05917369,-2.46365084,-2.4879935,-2.04500633,-1.428194273,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1933,270,24,49537.6,6.8,HW,,2,-2.41268419,-2.81710174,-2.76019623,-2.36597784,-1.814169475,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1934,270,25,50004.1,6.9,HW,,2,-2.33749443,-2.74641696,-2.6962828,-2.29050739,-1.733852888,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1935,270,11,51354.7,6.4,HW,,2,-2.86203064,-3.24135223,-3.11687225,-2.76314074,-2.251198004,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1936,270,26,51681,6.9,HW,,2,-2.38401906,-2.79595888,-2.72656515,-2.32211886,-1.76418201,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1937,270,53,52409.8,7.2,HW,,2,-2.16053361,-2.57741474,-2.53812097,-2.08985925,-1.507529802,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1938,270,12,60314.7,6.5,HW,,2,-2.99488083,-3.39676711,-3.1924802,-2.83821304,-2.332850637,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1939,270,55,66969,7.3,HW,,2,-2.41667165,-2.8601142,-2.69657453,-2.24624284,-1.664666082,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1940,270,2,68579,5.6,HW,,2,-4.33362546,-4.61073662,-4.24656644,-3.92387852,-3.483577689,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1941,270,14,68738.8,6.6,HW,,2,-3.08230434,-3.50526259,-3.24162911,-2.8868799,-2.375607623,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1942,270,78,69168.5,7.4,HW,,2,-2.38657184,-2.83219332,-2.66462388,-2.19886528,-1.606543273,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1943,270,14,69391.5,6.6,HW,,2,-3.09617954,-3.5201222,-3.25149971,-2.8974466,-2.387525917,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1944,270,66,70757.3,7.4,HW,,2,-2.41669295,-2.85069017,-2.68562754,-2.22178005,-1.628091632,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1945,270,23,81526.1,6.8,HW,,2,-3.05395899,-3.36240188,-3.25448731,-2.89383203,-2.34045174,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1946,270,23,82894.3,6.8,HW,,2,-3.05757853,-3.36438789,-3.27227464,-2.91333955,-2.355284415,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1947,270,14,83746.7,6.6,HW,,2,-3.27978697,-3.55381218,-3.45366356,-3.11631532,-2.574075152,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1948,270,34,93408.3,7,HW,,2,-2.88125935,-3.20287594,-3.24140112,-2.87139677,-2.258353716,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1949,270,37,95882.6,7.1,HW,,2,-2.79243537,-3.12236079,-3.19343197,-2.81272708,-2.18731075,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1950,270,30,97192.4,7,HW,,2,-2.88999606,-3.20836875,-3.28475181,-2.92004655,-2.297655335,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1951,270,23,97927.4,6.8,HW,,2,-3.09382377,-3.38620918,-3.45588938,-3.11701289,-2.518736998,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1952,270,60,98374,7.3,HW,,2,-2.62210413,-2.96632382,-3.07686374,-2.66799101,-2.019476714,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1953,271,20,45641.7,6.8,HW,,2,-2.29579353,-2.69326661,-2.68500862,-2.28252081,-1.686323802,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1954,271,37,82843.3,7.1,HW,,2,-2.76009299,-3.10343359,-3.03978155,-2.64130843,-2.050837531,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1955,272,37,26597.3,7.1,HW,,2,-1.31208225,-1.66814282,-2.0446647,-1.55605881,-0.753138739,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1956,272,9,30853,6.3,FW,,2,-2.20109975,-2.53867404,-2.71877104,-2.33059077,-1.605645208,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1957,272,44,66734.8,7.2,HW,,2,-2.48901979,-2.93267653,-2.75795512,-2.32422014,-1.752751779,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1958,272,20,74383.1,6.8,HW,,2,-2.99438482,-3.35203346,-3.1581344,-2.78883483,-2.249701224,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1959,272,27,81311.1,6.9,FW,,2,-2.94988714,-3.27227634,-3.17158146,-2.79863652,-2.233844757,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1960,273,123,24708.9,7.7,HW,,2,-0.8969006,-1.20919507,-1.71932702,-1.10855309,-0.319711657,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1961,273,54,31634.7,7.3,HW,,2,-1.41545285,-1.78169617,-2.06854737,-1.55870405,-0.813951868,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1962,273,66,33142.3,7.4,HW,,2,-1.41675122,-1.78305196,-2.05315806,-1.52831006,-0.789202364,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1963,273,42,36929.2,7.1,HW,,2,-1.75753166,-2.14223267,-2.30257698,-1.83922398,-1.140381442,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1964,273,19,48254.9,6.7,HW,,2,-2.46733382,-2.8646056,-2.81112447,-2.42560691,-1.865618689,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1965,273,26,52069.1,6.9,HW,,2,-2.39457435,-2.8072069,-2.73346927,-2.32933934,-1.771334398,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1966,273,15,53234.5,6.6,HW,,2,-2.70740309,-3.10647807,-2.98399786,-2.61478575,-2.08558154,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1967,273,16,59578.5,6.6,HW,,2,-2.87243794,-3.28142763,-3.09534263,-2.73152738,-2.218857868,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1968,273,31,63685.1,7,HW,,2,-2.59030917,-3.02609243,-2.85132394,-2.44457357,-1.886907668,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1969,273,56,71653.4,7.3,HW,,2,-2.50753722,-2.92753754,-2.75995458,-2.31514455,-1.731498789,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1970,273,162,74227.6,7.8,HW,,2,-2.19366176,-2.58207458,-2.50878207,-1.9660141,-1.337838873,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1971,273,31,75463.5,7,HW,,2,-2.82741066,-3.17682817,-3.01833435,-2.62494085,-2.057680231,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1972,273,45,75647.7,7.2,HW,,2,-2.64947346,-3.01173546,-2.87836134,-2.45520402,-1.87245822,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1973,273,30,76248.5,7,HW,,2,-2.83660321,-3.17796764,-3.02880056,-2.63636073,-2.06753315,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1974,273,23,99163.5,6.8,HW,,2,-3.09655175,-3.38800344,-3.47013839,-3.13299517,-2.532266211,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1975,273,18,103727.6,6.6,HW,,2,-3.32578228,-3.58281545,-3.69882681,-3.38820869,-2.792265615,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1976,273,14,103574.5,6.7,HW,,2,-3.21356413,-3.48707304,-3.60702226,-3.28674978,-2.683568288,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1977,273,60,104166.5,7.3,HW,,2,-2.63490749,-2.97473192,-3.13804666,-2.73773173,-2.076408245,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1988,277,56,4551.1,7.3,HW,,2,0.73033375,0.36845718,-1.09229997,-0.42622019,0.467837198,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1989,277,19,10725.5,6.7,HW,,2,-0.36882216,-0.61830969,-1.66149607,-1.16081247,-0.106453366,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1990,277,34,17182.9,7,HW,,2,-0.79288132,-1.1068564,-1.78756053,-1.28426747,-0.332360296,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1991,277,62,17500.2,7.3,HW,,2,-0.64811248,-0.95034769,-1.65550644,-1.10326259,-0.200070708,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1992,277,38,17826.8,7.1,HW,,2,-0.78064782,-1.09572266,-1.76080606,-1.2445116,-0.317325024,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1993,277,25,18285.4,6.9,HW,,2,-0.94069513,-1.26365383,-1.88438208,-1.3998646,-0.459211928,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1994,277,28,26260.3,6.9,HW,,2,-1.43592394,-1.79215634,-2.15180183,-1.69195296,-0.881876628,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1995,277,44,26614.4,7.2,HW,,2,-1.24843609,-1.60198052,-1.99125019,-1.48613227,-0.688626606,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1996,277,50,27040.4,7.2,HW,,2,-1.26954224,-1.62457946,-2.00300414,-1.49902898,-0.70589179,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1997,277,26,28242.2,6.9,HW,,2,-1.53682221,-1.89894397,-2.20903611,-1.75430284,-0.970545609,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1998,277,11,29855.6,6.4,HW,,2,-2.05162948,-2.39580983,-2.60890082,-2.21161718,-1.472597859,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1999,277,25,30554.2,6.9,HW,,2,-1.64630061,-2.01467371,-2.27215683,-1.823128,-1.073996681,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
