time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-03-01T06:59:41.360Z,-6.366,130.0372,141,5.3,mww,,21,2.036,0.96,us,us100085ws,2017-05-24T02:48:12.040Z,"225km NW of Saumlaki, Indonesia",earthquake,4.2,1.8,0.075,17,reviewed,us,us
2017-02-23T15:11:05.790Z,-5.8455,146.745,116,5.4,mww,,14,3.56,0.99,us,us20008lsv,2017-05-17T01:19:37.040Z,"100km NNW of Lae, Papua New Guinea",earthquake,6.3,1.8,0.069,20,reviewed,us,us
2017-02-09T02:21:49.640Z,-2.2527,140.8935,17.62,5.3,mb,,22,8.661,0.87,us,us20008im7,2017-05-09T01:24:31.040Z,"37km NE of Jayapura, Indonesia",earthquake,7.6,3.3,0.057,103,reviewed,us,us
2017-01-31T15:55:57.050Z,-6.9967,125.4125,492.53,5.4,mww,,29,2.965,1.25,us,us10007wf4,2017-04-27T01:38:40.040Z,"173km N of Dili, East Timor",earthquake,9,5,,,reviewed,us,us
2017-01-28T04:14:35.500Z,-5.6265,151.765,10,5.3,mb,,25,1.336,0.83,us,us10007vwi,2017-04-19T18:31:03.040Z,"151km SSW of Kokopo, Papua New Guinea",earthquake,7.6,1.7,0.041,204,reviewed,us,us
2017-01-22T04:44:52.760Z,-6.7363,153.6022,10,5.6,mb,,51,2.878,1,us,us10007upq,2017-04-19T18:30:54.040Z,"213km WSW of Panguna, Papua New Guinea",earthquake,8.4,1.8,0.077,59,reviewed,us,us
2017-01-16T15:06:36.730Z,-7.6347,129.9926,10,5.3,mb,,37,1.339,0.7,us,us10007tiy,2017-04-12T02:28:58.040Z,"150km WNW of Saumlaki, Indonesia",earthquake,7.1,1.7,0.055,110,reviewed,us,us
2017-01-14T11:41:19.160Z,1.2682,126.4049,22.67,5.4,mww,,31,1.08,1.01,us,us10007t9u,2017-04-01T00:26:12.040Z,"119km WNW of Kota Ternate, Indonesia",earthquake,6.8,3.5,0.098,10,reviewed,us,us
2017-01-13T16:39:25.240Z,0.0303,125.077,42,5.7,mww,,27,2.405,1.12,us,us10007t3y,2017-04-01T00:26:12.040Z,"107km SE of Modayag, Indonesia",earthquake,6.6,1.9,,,reviewed,us,us
2017-01-08T08:52:07.900Z,-6.2269,147.4769,61,5.9,mww,,16,3.172,0.74,us,us10007ryv,2017-04-01T00:26:04.040Z,"59km NW of Finschhafen, Papua New Guinea",earthquake,6.9,1.9,0.058,29,reviewed,us,us
2016-12-28T14:24:24.570Z,-5.1169,144.011,101.95,5.4,mb,,29,4.531,0.72,us,us10007nbd,2017-03-23T22:52:07.040Z,"52km NE of Wabag, Papua New Guinea",earthquake,7.2,6.8,0.056,110,reviewed,us,us
2016-12-27T22:38:04.610Z,-5.8244,153.6458,10,5.4,mb,,44,2.193,0.97,us,us10007n3n,2017-03-23T22:52:05.040Z,"164km SSE of Taron, Papua New Guinea",earthquake,7.5,1.8,0.054,119,reviewed,us,us
2016-12-24T03:58:54.680Z,-5.146,153.5166,30,5.8,mww,,14,1.648,0.85,us,us10007mfp,2017-03-23T22:52:00.040Z,"92km SE of Taron, Papua New Guinea",earthquake,7,1.8,,,reviewed,us,us
2016-12-20T06:14:41.730Z,-5.7973,153.5714,10,5.6,mww,,37,2.124,1.22,us,us200082q8,2017-03-16T02:31:30.040Z,"158km SSE of Taron, Papua New Guinea",earthquake,5.5,1.8,,,reviewed,us,us
2016-12-19T10:59:37.240Z,-5.7493,153.7794,10,5.3,mb,,51,2.233,1.22,us,us200082jg,2017-03-16T02:31:29.040Z,"164km SSE of Taron, Papua New Guinea",earthquake,7,1.8,0.047,154,reviewed,us,us
2016-12-18T19:57:53.380Z,-6.1048,154.6724,32.9,5.4,mb,,23,3.139,0.94,us,us200082ew,2017-03-16T02:31:28.040Z,"92km WNW of Panguna, Papua New Guinea",earthquake,8.3,4.1,0.043,184,reviewed,us,us
2016-12-18T06:39:42.830Z,-6.2997,154.3512,12,5.9,mww,,25,3.022,0.85,us,us2000826m,2017-03-16T02:31:27.040Z,"125km W of Panguna, Papua New Guinea",earthquake,6.6,1.7,,,reviewed,us,us
2016-12-17T13:22:29.250Z,-6.3039,154.5543,9.07,5.4,mb,,22,3.173,1.12,us,us200081xl,2017-03-16T02:31:25.040Z,"102km W of Panguna, Papua New Guinea",earthquake,7.3,2.7,0.053,122,reviewed,us,us
2016-12-17T12:27:28.580Z,-6.1184,154.2731,48.71,5.3,mb,,23,2.842,0.88,us,us200081x3,2017-03-16T02:31:25.040Z,"135km W of Panguna, Papua New Guinea",earthquake,7.5,5.2,0.059,95,reviewed,us,us
2016-12-17T11:22:39.390Z,-4.4291,153.5573,82.26,5.6,mb,,54,1.409,0.72,us,us200081vz,2017-03-16T02:31:24.040Z,"58km E of Taron, Papua New Guinea",earthquake,10.2,5,0.065,82,reviewed,us,us
2016-11-30T02:42:14.990Z,-6.9865,131.8204,24,5.7,mww,,48,1.116,0.95,us,us10007d73,2017-02-23T00:11:53.040Z,"120km NNE of Saumlaki, Indonesia",earthquake,5.8,1.8,,,reviewed,us,us
2016-11-17T16:56:44.290Z,-6.2582,130.4786,112.15,5.5,mww,,17,1.896,1.06,us,us100079g9,2017-02-09T03:02:33.040Z,"208km NNW of Saumlaki, Indonesia",earthquake,5.3,3,,,reviewed,us,us
2016-11-16T15:10:11.020Z,-9.0027,113.2445,85,5.7,mww,,33,1.041,1.08,us,us100078vh,2017-02-09T03:02:31.040Z,"74km S of Kepanjen, Indonesia",earthquake,6.7,1.8,,,reviewed,us,us
2016-11-09T14:50:59.680Z,-4.7403,149.8713,448.76,5.9,mww,,23,2.19,0.77,us,us100076hl,2017-02-02T02:21:05.040Z,"94km NNW of Kimbe, Papua New Guinea",earthquake,8.8,3.7,,,reviewed,us,us
2016-11-08T00:58:43.840Z,-5.7549,146.5227,53.21,5.4,mb,,13,3.68,0.65,us,us1000766z,2017-02-02T02:21:03.040Z,"93km NE of Kainantu, Papua New Guinea",earthquake,6.9,4.9,0.037,247,reviewed,us,us
2016-10-28T05:26:55.910Z,-4.6721,153.2156,45.15,5.9,mww,,26,1.152,0.92,us,us100072jv,2017-01-24T02:02:07.040Z,"30km SE of Taron, Papua New Guinea",earthquake,6.2,4.4,,,reviewed,us,us
2016-10-28T00:41:58.260Z,-2.2395,140.1845,10,5.3,mb,,15,7.179,0.78,us,us100072ir,2017-01-24T02:02:06.040Z,"62km NW of Abepura, Indonesia",earthquake,7.6,1.7,0.037,247,reviewed,us,us
2016-10-27T08:17:50.160Z,1.3702,125.758,61,5.8,mww,,33,1.714,0.96,us,us100072ai,2017-01-20T00:31:09.040Z,"64km E of Bitung, Indonesia",earthquake,6.4,1.9,,,reviewed,us,us
2016-10-12T03:21:24.350Z,-5.4151,153.5054,11,5.6,mww,,23,1.807,0.87,us,us20007dbw,2017-01-07T00:20:51.040Z,"117km SSE of Taron, Papua New Guinea",earthquake,6.9,1.8,,,reviewed,us,us
2016-10-11T23:29:11.450Z,-2.3016,133.8546,38.6,5.3,mb,,55,1.717,0.82,us,us20007db0,2017-01-07T00:20:50.040Z,"160km S of Manokwari, Indonesia",earthquake,7.3,5.6,0.06,93,reviewed,us,us
2016-09-24T11:09:43.850Z,-1.8499,140.5604,13.76,5.7,mwc,,25,6.804,0.87,us,us10006sb0,2016-12-14T03:17:46.040Z,"77km NNW of Jayapura, Indonesia",earthquake,7.7,3.1,,,reviewed,us,gcmt
2016-09-24T11:04:29.550Z,-1.9534,140.5974,8,5.9,mww,,20,6.765,1.04,us,us10006say,2016-12-14T03:17:46.040Z,"65km N of Jayapura, Indonesia",earthquake,7.9,1.7,,,reviewed,us,us
2016-09-20T13:10:47.710Z,-1.9855,138.7455,10,5.4,mwb,,17,6.556,0.72,us,us10006r1z,2016-12-12T23:01:33.040Z,"216km WNW of Abepura, Indonesia",earthquake,7.1,1.7,0.054,33,reviewed,us,us
2016-09-18T07:17:36.740Z,-2.0354,140.4805,10,5.8,mww,,18,6.881,0.72,us,us10006qm4,2016-12-12T23:01:29.040Z,"60km NNW of Jayapura, Indonesia",earthquake,7.6,1.7,,,reviewed,us,us
2016-09-15T19:45:55.220Z,-3.8488,128.9955,114,5.4,mww,,42,3.729,0.94,us,us10006pwz,2016-12-07T02:56:17.040Z,"49km SE of Saparua, Indonesia",earthquake,7,1.8,,,reviewed,us,us
2016-08-28T07:23:52.400Z,-2.7862,138.4275,41.82,5.5,mww,,13,6.172,0.79,us,us20006urc,2016-11-29T01:28:43.040Z,"240km W of Abepura, Indonesia",earthquake,7.3,3.6,,,reviewed,us,us
2016-08-23T19:40:46.660Z,-7.2131,122.5391,520.29,5.8,mb,,13,6.134,0.88,us,us10006gj0,2016-11-19T04:58:36.040Z,"139km N of Nebe, Indonesia",earthquake,8.7,5.1,0.058,109,reviewed,us,us
2016-08-18T11:19:15.440Z,-7.3762,128.2016,137.49,5.3,mww,,18,3.128,1.07,us,us10006ent,2016-11-15T02:21:53.040Z,"Kepulauan Barat Daya, Indonesia",earthquake,7.1,4.5,,,reviewed,us,us
2016-08-12T18:38:42.720Z,-3.3941,127.3049,65.19,5.3,mb,,25,4.138,0.86,us,us10006ddp,2016-11-15T02:21:46.040Z,"27km SE of Namlea, Indonesia",earthquake,6.9,4.5,0.046,160,reviewed,us,us
2016-08-12T18:20:12.230Z,-9.6475,119.9051,48.88,5.4,mww,,36,2.513,1.28,us,us10006dd8,2016-11-15T02:21:46.040Z,"11km ESE of Pahomba, Indonesia",earthquake,5.9,3.9,,,reviewed,us,us
2016-07-31T23:40:01.880Z,-8.1935,117.8136,21,5.6,mww,,45,3.633,1.14,us,us1000692a,2017-10-11T21:31:12.038Z,"7km SE of Labuhankananga, Indonesia",earthquake,7,1.7,,,reviewed,us,us
2016-07-29T08:29:26.170Z,0.0828,123.4107,141.98,5.4,mb,,45,1.287,0.93,us,us100068b1,2016-10-19T04:51:38.040Z,"39km SSE of Bilungala, Indonesia",earthquake,7.8,5.9,0.056,108,reviewed,us,us
2016-07-20T03:58:30.420Z,0.0371,122.9509,166.59,5.3,mb,,27,1.086,0.88,us,us20006g1u,2016-09-17T01:27:51.040Z,"48km SW of Bilungala, Indonesia",earthquake,5.3,4.3,0.041,195,reviewed,us,us
2016-07-14T18:28:04.880Z,-10.4691,108.0124,10,5.4,mb,,36,2.321,1.11,us,us20006eqj,2016-09-08T01:50:31.040Z,"255km E of Flying Fish Cove, Christmas Island",earthquake,6.5,1.7,0.048,146,reviewed,us,us
2016-07-12T08:48:44.100Z,-6.4391,147.4614,43.25,5.6,mww,,16,2.961,1.39,us,us100062vf,2016-11-10T22:17:13.000Z,"48km WNW of Finschhafen, Papua New Guinea",earthquake,2.6,4.5,,,reviewed,us,us
2016-07-07T10:12:06.630Z,-7.914,126.7559,26.58,5.4,mww,,15,3.065,1.38,us,us100061jy,2016-11-10T22:17:01.670Z,"148km ENE of Dili, East Timor",earthquake,6.2,3.6,,,reviewed,us,us
2016-07-07T09:55:55.400Z,-7.8655,126.7823,21.87,5.3,mb,,30,3.115,1.41,us,us100061jt,2016-09-02T21:36:41.040Z,"153km ENE of Dili, East Timor",earthquake,6.4,3.9,0.064,83,reviewed,us,us
2016-06-04T10:44:08.890Z,0.426,126.3298,10,5.4,mww,,26,1.092,0.86,us,us20006211,2016-11-10T22:16:08.994Z,"121km WSW of Kota Ternate, Indonesia",earthquake,5.7,1.7,,,reviewed,us,us
2016-04-26T04:19:55.410Z,-4.5105,140.1922,107,5.6,mww,,17,8.082,0.79,us,us10005bki,2016-11-10T22:15:33.042Z,"174km N of Tanahmerah, Indonesia",earthquake,8,1.9,,,reviewed,us,us
2016-04-21T14:28:12.290Z,-3.7495,142.7316,35.38,5.3,mb,,43,4.929,0.88,us,us20005khc,2016-06-27T23:02:34.040Z,"55km NNW of Ambunti, Papua New Guinea",earthquake,8.4,5.4,0.052,124,reviewed,us,us
2016-04-14T23:15:07.910Z,-7.459,128.1235,136.78,5.6,mww,,12,3.189,1.32,us,us20005i7m,2016-11-10T22:15:18.849Z,"Kepulauan Barat Daya, Indonesia",earthquake,5.2,3.1,,,reviewed,us,us
2016-04-06T20:35:14.560Z,-6.0292,130.4296,118,5.5,mww,,21,2.123,1.03,us,us20005fx0,2016-11-10T22:15:03.361Z,"233km NNW of Saumlaki, Indonesia",earthquake,6.1,1.8,,,reviewed,us,us
2016-03-30T13:38:28.760Z,-4.1947,129.3962,30.69,5.4,mb,,24,3.794,0.78,us,us20005ddt,2016-06-10T23:32:58.040Z,"107km SE of Saparua, Indonesia",earthquake,4.5,4.6,0.053,119,reviewed,us,us
2016-03-19T08:51:24.920Z,-5.5662,129.4922,269.8,5.7,mww,,28,2.996,0.76,us,us20005az4,2016-06-09T21:41:50.040Z,"239km SSE of Saparua, Indonesia",earthquake,7.4,5.9,,,reviewed,us,us
2016-03-18T00:31:25.880Z,-4.5473,153.0955,34.94,5.6,mww,,23,0.994,1.14,us,us20005amh,2016-11-10T22:14:34.763Z,"11km SE of Taron, Papua New Guinea",earthquake,5.4,3.2,,,reviewed,us,us
2016-03-13T15:20:18.040Z,1.0772,126.262,18.77,5.3,mb,,34,1.145,0.68,us,us10004x7j,2016-05-21T00:05:29.040Z,"126km ESE of Bitung, Indonesia",earthquake,7.9,3.3,0.042,193,reviewed,us,us
2016-03-03T21:58:00.310Z,-3.0988,148.8388,10,5.6,mwc,,39,1.806,0.93,us,us10004uj0,2016-11-10T22:14:19.924Z,"211km SE of Lorengau, Papua New Guinea",earthquake,3.8,1.8,,,reviewed,us,gcmt
2016-03-03T21:47:50.460Z,-3.3298,148.8245,10,5.9,mwc,,18,1.937,0.96,us,us10004uik,2016-11-10T22:14:18.732Z,"225km SE of Lorengau, Papua New Guinea",earthquake,6.4,1.8,,,reviewed,us,gcmt
2016-03-03T08:36:32.650Z,-9.7645,125.316,29.5,5.6,mb,,77,1.686,0.68,us,us10004ua7,2016-05-06T23:34:25.040Z,"78km ESE of Leof, Indonesia",earthquake,8,5.6,0.079,56,reviewed,us,us
2016-03-03T08:34:55.770Z,-9.4118,125.1883,20,5.4,mww,,25,1.697,1.06,us,us10004u9z,2017-10-11T21:22:53.215Z,"46km SE of Atambua, Indonesia",earthquake,6,1.8,,,reviewed,us,us
2016-02-23T20:47:34.670Z,1.0649,127.4284,13.7,5.4,mb,,50,0.297,1.24,us,us10004s5h,2016-11-10T22:13:41.572Z,"29km N of Ternate, Indonesia",earthquake,5.3,3.8,0.051,132,reviewed,us,us
2016-01-31T02:50:05.980Z,-2.8659,147.1385,10,5.7,mww,,24,0.848,1.11,us,us20004w3k,2016-11-10T22:10:42.815Z,"94km S of Lorengau, Papua New Guinea",earthquake,6.1,1.7,,,reviewed,us,us
2016-01-30T23:46:44.370Z,-2.8872,147.1911,10,5.3,mb,,27,0.856,0.74,us,us20004w34,2016-11-10T22:10:40.280Z,"96km S of Lorengau, Papua New Guinea",earthquake,6.7,1.8,0.057,104,reviewed,us,us
2016-01-30T12:02:47.630Z,-3.1401,146.9814,13,5.5,mwb,,30,1.155,1.06,us,us20004w14,2016-11-10T22:10:36.986Z,"127km SSW of Lorengau, Papua New Guinea",earthquake,7.3,1.8,0.065,23,reviewed,us,us
2016-01-26T20:03:47.370Z,-5.3105,153.2532,35,5.5,mww,,16,1.554,1.14,us,us20004uu1,2016-11-10T22:10:10.670Z,"96km SSE of Taron, Papua New Guinea",earthquake,6.1,1.8,,,reviewed,us,us
2016-01-16T23:22:29.040Z,-3.8727,127.2292,4.11,5.6,mww,,14,4.615,0.91,us,us10004f44,2017-10-16T18:26:54.488Z,"69km SSE of Namlea, Indonesia",earthquake,4.7,3.2,,,reviewed,us,us
2016-01-08T22:21:31.420Z,-9.4425,117.6913,74.5,5.4,mb,,45,3.627,1.45,us,us10004cg7,2016-11-10T22:07:32.978Z,"71km S of Plampang, Indonesia",earthquake,5.9,4.3,0.053,123,reviewed,us,us
2015-12-24T23:10:58.170Z,-7.2182,128.9775,119,5.8,mww,,13,2.423,1.32,us,us100049dq,2016-11-10T22:05:45.687Z,"270km WNW of Saumlaki, Indonesia",earthquake,5.9,1.8,,,reviewed,us,us
2015-12-21T15:44:04.830Z,-4.4354,151.9782,162,5.7,mwb,,33,0.136,0.68,us,us100048lk,2016-11-10T22:05:26.985Z,"32km WSW of Kokopo, Papua New Guinea",earthquake,6.9,1.3,0.05,38,reviewed,us,us
2015-12-14T01:45:58.820Z,-4.056,129.5317,10,5.3,mww,,14,2.937,1.23,us,us20004gyq,2016-11-10T22:04:39.529Z,"105km SE of Amahai, Indonesia",earthquake,5.9,1.7,,,reviewed,us,us
2015-12-13T06:42:09.130Z,-6.8681,129.8586,76.77,5.4,mb,,20,1.807,1.07,us,us20004gv8,2016-11-10T22:04:36.101Z,"200km NW of Saumlaki, Indonesia",earthquake,6.5,4.3,0.046,162,reviewed,us,us
2015-12-09T14:14:01.430Z,-4.0576,129.6028,10,5.4,mb,,38,2.873,0.8,us,us20004fvt,2016-03-02T03:36:41.040Z,"110km SE of Amahai, Indonesia",earthquake,5.9,1.6,0.066,78,reviewed,us,us
2015-12-09T12:39:11.250Z,-4.0634,129.7107,24.33,5.3,mb,,24,2.776,0.8,us,us20004fur,2016-03-02T03:36:41.040Z,"119km SE of Amahai, Indonesia",earthquake,6.2,3,0.061,91,reviewed,us,us
2015-12-03T15:29:08.500Z,-5.66,149.7542,144.25,5.3,mb,,31,2.809,1.23,us,us1000431p,2016-11-10T22:03:20.873Z,"44km WSW of Kimbe, Papua New Guinea",earthquake,5.8,4.4,0.037,247,reviewed,us,us
2015-12-02T10:08:28.990Z,-6.2443,154.6777,56.1,5.3,mb,,24,3.229,0.71,us,us100042nk,2016-11-10T22:02:57.980Z,"89km W of Panguna, Papua New Guinea",earthquake,7.7,3.5,0.052,127,reviewed,us,us
2015-11-25T18:57:41.590Z,1.4305,126.2904,33.16,5.7,mww,,20,1.259,0.98,us,us100041ay,2016-11-10T22:02:08.698Z,"123km E of Bitung, Indonesia",earthquake,6.6,3,,,reviewed,us,us
2015-11-11T23:36:19.200Z,-7.2493,128.93,126,5.8,mww,,19,2.458,1.03,us,us10003xni,2016-11-10T22:00:20.686Z,"274km WNW of Saumlaki, Indonesia",earthquake,6.5,1.8,,,reviewed,us,us
2015-11-11T11:45:23.890Z,-8.9416,110.2187,83.02,5.5,mww,,35,1.066,1.49,us,us10003xd3,2016-11-10T22:00:10.060Z,"109km S of Bambanglipuro, Indonesia",earthquake,6.5,4.1,,,reviewed,us,us
2015-11-05T16:32:38.750Z,-3.7259,150.9036,10,5.5,mww,,57,1.339,1.12,us,us10003uwk,2016-11-10T21:58:40.290Z,"127km S of Kavieng, Papua New Guinea",earthquake,7,1.8,,,reviewed,us,us
2015-11-04T05:52:28.390Z,-3.5489,149.7071,10,5.6,mww,,40,2.532,1.06,us,us200041ul,2016-11-10T21:58:33.435Z,"162km SW of Kavieng, Papua New Guinea",earthquake,6.7,1.8,,,reviewed,us,us
2015-11-04T03:51:02.630Z,-8.2033,124.859,10,5.3,mb,,87,1.649,0.84,us,us10003v9b,2016-01-30T02:11:06.040Z,"87km WNW of Dili, East Timor",earthquake,7.8,1.8,0.091,40,reviewed,us,us
2015-11-03T21:25:02.010Z,-8.2825,124.9069,10.27,5.7,mww,,37,1.594,0.95,us,us200041rk,2017-10-11T21:16:11.333Z,"79km WNW of Dili, East Timor",earthquake,6.2,3,,,reviewed,us,us
2015-10-31T04:43:55.820Z,-9.0587,124.0636,53.73,5.3,mb,,27,0.72,1.1,us,us2000410w,2016-11-10T21:57:47.559Z,"62km NW of Kefamenanu, Indonesia",earthquake,5.6,4.5,0.059,96,reviewed,us,us
2015-10-23T22:03:22.840Z,-2.1661,138.2666,8,5.8,mww,,14,2.46,1.01,us,us10003r43,2016-11-10T21:57:05.464Z,"262km WNW of Abepura, Indonesia",earthquake,6.4,1.7,,,reviewed,us,us
2015-10-17T20:44:53.910Z,-5.0806,152.9273,50.79,5.4,mb,,29,1.166,0.93,us,us10003pei,2016-11-10T21:56:15.802Z,"68km S of Taron, Papua New Guinea",earthquake,2.4,5.1,0.05,133,reviewed,us,us
2015-09-29T23:20:50.760Z,-2.5588,140.1977,19,5.4,mwb,,36,0.508,1,us,us10003iz7,2017-10-11T21:14:22.623Z,"43km W of Abepura, Indonesia",earthquake,8.4,1.7,0.055,32,reviewed,us,us
2015-09-27T02:56:13.740Z,-7.1772,129.6047,107,5.5,mww,,17,1.86,1,us,us20003pf6,2016-11-10T21:54:01.721Z,"207km WNW of Saumlaki, Indonesia",earthquake,6.3,1.8,,,reviewed,us,us
2015-09-26T18:17:24.870Z,-6.278,151.6661,2.93,5.5,mb,,18,2.131,0.74,us,us20003pcw,2016-11-10T21:53:57.116Z,"186km ESE of Kimbe, Papua New Guinea",earthquake,6.2,2.6,0.037,253,reviewed,us,us
2015-09-19T08:34:35.590Z,-6.0845,151.369,5.71,5.3,mb,,41,2.04,0.67,us,us20003ls7,2016-11-10T21:52:49.948Z,"148km ESE of Kimbe, Papua New Guinea",earthquake,7.4,1.3,0.06,94,reviewed,us,us
2015-09-16T15:22:24.130Z,-6.0592,151.5379,10,5.3,mb,,42,1.957,0.94,us,us20003jzk,2015-12-12T00:42:56.040Z,"164km ESE of Kimbe, Papua New Guinea",earthquake,7.1,1.7,0.05,134,reviewed,us,us
2015-09-13T01:13:14.640Z,0.0422,123.4494,143,5.4,mww,,13,1.272,1.25,us,us20003j3s,2016-11-10T21:51:48.728Z,"45km SE of Bilungala, Indonesia",earthquake,6.9,1.8,,,reviewed,us,us
2015-09-12T22:16:08.130Z,-6.1236,147.3658,27,5.5,mww,,12,4.053,1.13,us,us20003j36,2016-11-10T21:51:45.320Z,"76km NW of Finschhafen, Papua New Guinea",earthquake,7,1.8,,,reviewed,us,us
2015-09-11T21:19:18.660Z,-5.9797,146.6564,26,5.5,mww,,16,3.974,0.79,us,us20003iv3,2017-03-25T09:26:08.465Z,"89km NNW of Lae, Papua New Guinea",earthquake,7.3,1.7,,,reviewed,us,us
2015-08-20T13:29:08.880Z,-8.0603,149.553,52.4,5.5,mww,,29,4.638,1.17,us,us100033nw,2016-11-10T21:49:55.169Z,"162km ENE of Popondetta, Papua New Guinea",earthquake,6.3,5.8,,,reviewed,us,us
2015-08-20T11:00:09.720Z,0.4854,126.5894,46.14,5.8,mww,,24,0.827,1,us,us100033n1,2016-11-10T21:49:54.065Z,"92km WSW of Kota Ternate, Indonesia",earthquake,6,3.6,,,reviewed,us,us
2015-08-13T14:04:57.740Z,-3.9835,152.8909,135,5.6,mww,,19,0.754,1.11,us,us100031xu,2016-11-10T21:49:43.907Z,"55km NNW of Taron, Papua New Guinea",earthquake,7.8,1.7,,,reviewed,us,us
2015-08-10T23:53:14.220Z,-5.5195,151.8217,35.53,5.4,mb,,15,1.362,0.71,us,us10003105,2015-11-06T18:06:25.040Z,"138km SSW of Kokopo, Papua New Guinea",earthquake,6.1,4.3,0.036,261,reviewed,us,us
2015-08-06T05:05:49.930Z,-9.7758,115.9399,35.19,5.3,mb,,29,2.19,0.93,us,us10002z14,2015-11-06T18:06:19.040Z,"104km SSW of Kute, Indonesia",earthquake,5.3,4.3,0.058,100,reviewed,us,us
2015-08-03T16:41:06.610Z,-5.2339,152.6042,24.17,5.3,mb,,61,1.125,0.66,us,us10002xh2,2015-10-30T02:47:46.040Z,"97km SSW of Taron, Papua New Guinea",earthquake,6.7,4.1,0.044,173,reviewed,us,us
2015-07-27T21:52:05.830Z,-5.384,151.9976,51.49,5.3,mb,,78,1.196,0.78,us,us100032cc,2015-10-22T20:05:08.040Z,"117km SSW of Kokopo, Papua New Guinea",earthquake,10.6,6.9,0.075,59,reviewed,us,us
2015-07-26T07:05:10.130Z,-9.2585,112.6695,52,5.9,mww,,14,1.661,1.1,us,us2000306u,2016-11-10T21:49:06.654Z,"94km S of Krajan Tambakrejo, Indonesia",earthquake,6.4,1.8,,,reviewed,us,us
2015-07-24T21:44:38.920Z,-8.2477,108.9163,48,5.5,mwb,,17,1.625,1.33,us,us20002zzg,2016-11-10T21:49:04.353Z,"61km SSW of Karangbadar Kidul, Indonesia",earthquake,5.6,1.2,0.06,27,reviewed,us,us
2015-06-25T15:41:16.410Z,-10.312,152.1337,10,5.4,mwc,,28,4.983,0.9,us,us10002lkf,2016-11-10T21:48:20.041Z,"153km SSW of Kulumadau, Papua New Guinea",earthquake,5.3,1.8,,,reviewed,us,gcmt
2015-06-25T13:44:11.720Z,-6.1066,131.087,52.37,5.4,mb,,52,1.875,1.13,us,us10002ljm,2015-09-02T22:37:18.040Z,"190km WSW of Tual, Indonesia",earthquake,7.4,4.8,0.067,75,reviewed,us,us
2015-06-15T17:40:53.930Z,-9.742,125.2517,20,5.8,mww,,53,0.97,1.26,us,us20002pyz,2017-10-11T21:08:38.785Z,"71km ESE of Leof, Indonesia",earthquake,7.2,0.8,,,reviewed,us,us
2015-06-13T07:08:59.170Z,-3.2325,143.8859,8,5.4,mwb,,18,3.671,0.83,us,us20002pln,2016-11-10T21:48:03.327Z,"45km NE of Wewak, Papua New Guinea",earthquake,7.7,1.7,0.056,31,reviewed,us,us
2015-06-12T17:30:14.590Z,-5.5183,152.0009,38.49,5.3,mb,,39,1.328,0.92,us,us20002pff,2015-08-20T00:43:55.040Z,"132km SSW of Kokopo, Papua New Guinea",earthquake,6.2,4.6,0.042,185,reviewed,us,us
2015-05-26T16:42:33.040Z,-0.3277,135.7341,15,5.8,mww,,26,4.331,0.74,us,us10002c8s,2016-11-10T21:47:44.335Z,"193km ENE of Manokwari, Indonesia",earthquake,6.8,1.8,,,reviewed,us,us
2015-05-23T19:28:17.380Z,-4.7846,152.5914,31.84,5.9,mww,,19,0.727,0.85,us,us10002buu,2016-11-10T21:47:40.351Z,"60km SE of Kokopo, Papua New Guinea",earthquake,6.2,2.5,,,reviewed,us,us
2015-05-18T17:04:53.650Z,-7.148,154.4418,10,5.7,mww,,12,3.71,1.08,us,us10002a8f,2016-11-10T21:47:34.663Z,"147km SW of Panguna, Papua New Guinea",earthquake,7,1.7,,,reviewed,us,us
2015-05-15T10:30:34.610Z,-9.7201,150.4217,10,5.3,mwb,,26,3.232,1.04,us,us1000298z,2016-11-10T21:47:31.283Z,"67km N of Alotau, Papua New Guinea",earthquake,6.9,1.7,0.058,29,reviewed,us,us
2015-05-14T13:34:38.660Z,-7.4949,154.6863,35,5.3,mb,,58,4.131,0.6,us,us100028yb,2015-07-23T01:03:59.040Z,"157km SW of Panguna, Papua New Guinea",earthquake,10.2,1.9,0.072,64,reviewed,us,us
2015-05-14T12:30:16.100Z,-7.3973,154.6704,10,5.4,mb,,30,4.045,1.19,us,us100028y2,2015-07-23T01:03:59.040Z,"149km SW of Panguna, Papua New Guinea",earthquake,7.5,1.8,0.039,223,reviewed,us,us
2015-05-09T11:14:24.460Z,-5.768,151.5902,20,5.4,mwb,,50,5.686,0.67,us,us20002e1u,2016-11-10T21:47:26.840Z,"162km E of Kimbe, Papua New Guinea",earthquake,7.6,1.5,0.043,53,reviewed,us,us
2015-05-09T09:42:35.890Z,-5.726,152.3232,12,5.4,mww,,21,1.533,0.8,us,us20002e1g,2016-11-10T21:47:26.283Z,"152km S of Kokopo, Papua New Guinea",earthquake,7.1,1.7,,,reviewed,us,us
2015-05-08T07:52:06.140Z,-6.1204,149.8228,35,5.9,mww,,19,3.018,1,us,us20002dqa,2016-11-10T21:47:25.705Z,"32km ENE of Kandrian, Papua New Guinea",earthquake,7,1.9,,,reviewed,us,us
