# generated_by='OpenQuake engine 3.6.0', start_date='2019-09-26T01:23:50', checksum=1403906382, kind='quantile-0.85', investigation_time=50.0
lon,lat,PGA-0.1,PGA-0.02
147.29653,-43.77151,1.522154E-02,4.801890E-02
147.29684,-35.54271,3.071461E-02,8.317814E-02
147.29819,-18.00594,9.625943E-03,3.346018E-02
147.29943,-16.65696,1.209086E-02,2.691122E-02
147.30099,-38.24068,5.473828E-02,1.609563E-01
147.30145,-25.15555,5.566600E-03,1.755422E-02
147.30376,-19.89452,7.468951E-03,2.627563E-02
147.30458,-32.30516,1.117981E-02,2.960603E-02
147.30505,-26.09984,5.367809E-03,1.755282E-02
147.30557,-18.68043,9.138486E-03,3.083818E-02
147.30623,-33.78904,3.407242E-02,1.176589E-01
147.30681,-27.44882,6.447743E-03,2.576211E-02
147.30797,-15.98247,1.527206E-02,3.120906E-02
147.30824,-24.21126,6.119811E-03,2.277888E-02
147.30889,-34.86822,2.893462E-02,7.741690E-02
147.31039,-39.85946,2.098007E-02,5.794857E-02
147.31095,-43.50171,1.488450E-02,4.699581E-02
147.31214,-42.01783,1.379576E-02,4.554409E-02
147.31276,-9.64225,6.501011E-01,1.090000E+00
147.31544,-22.18779,6.769767E-03,2.410846E-02
147.31559,-38.91517,3.709789E-02,9.935936E-02
147.31560,-40.80375,1.409071E-02,4.027229E-02
147.31566,-21.64820,6.796869E-03,2.355189E-02
147.31705,-32.70985,1.367412E-02,3.667636E-02
147.31833,-19.35493,8.615373E-03,3.028854E-02
147.31863,-22.72738,6.737427E-03,2.411542E-02
147.31919,-27.04413,6.006542E-03,2.315135E-02
147.31927,-21.10860,6.818485E-03,2.355886E-02
147.32174,-15.30798,1.719378E-02,3.722606E-02
147.32192,-36.62190,4.152555E-02,1.257430E-01
147.32327,-30.01189,6.489571E-03,2.395984E-02
147.32361,-25.69514,5.468444E-03,1.738585E-02
147.32365,-29.60719,6.429140E-03,2.075836E-02
147.32373,-37.29639,4.256957E-02,1.226362E-01
147.32432,-24.75086,5.768144E-03,1.996136E-02
147.32443,-17.46635,9.406246E-03,2.640665E-02
147.32480,-30.41658,6.727934E-03,2.411626E-02
147.32526,-23.26697,6.657545E-03,2.396077E-02
147.32540,-35.94741,3.249204E-02,8.633042E-02
147.32594,-29.20250,6.351157E-03,2.198353E-02
147.32602,-34.19373,4.354706E-02,1.249535E-01
147.32608,-43.23191,1.452177E-02,4.626241E-02
147.32613,-45.25539,1.002166E-02,4.449426E-02
147.32623,-20.56901,7.403342E-03,2.529463E-02
147.32654,-16.79186,1.132393E-02,2.631741E-02
147.32763,-18.14084,9.410806E-03,3.363683E-02
147.32826,-30.82128,6.778085E-03,2.395838E-02
147.33011,-28.79780,6.437729E-03,2.398755E-02
147.33093,-37.97088,4.910306E-02,1.272952E-01
147.33151,-41.74803,1.365713E-02,4.216489E-02
147.33157,-33.11455,1.637616E-02,4.870015E-02
147.33338,-26.63943,5.288816E-03,1.755456E-02
147.33367,-31.22597,7.533295E-03,2.311805E-02
147.33393,-16.11737,1.499515E-02,2.985903E-02
147.33410,-35.27292,2.946229E-02,8.082180E-02
147.33535,-23.80657,6.431303E-03,2.304045E-02
147.33584,-39.58966,2.525921E-02,6.325348E-02
147.33605,-44.98559,1.073043E-02,4.263896E-02
147.33616,-28.39311,6.668148E-03,2.576437E-02
147.33619,-18.81533,9.155314E-03,3.071596E-02
147.33653,-20.02942,7.405566E-03,2.578443E-02
147.33839,-40.53395,1.670486E-02,4.976498E-02
147.34105,-31.63067,8.638836E-03,2.426420E-02
147.34192,-42.96212,1.418684E-02,4.542269E-02
147.34362,-38.64537,4.794682E-02,1.210277E-01
147.34396,-25.29045,5.537672E-03,1.750588E-02
147.34407,-27.98841,6.680056E-03,2.576117E-02
147.34656,-15.44288,1.692374E-02,3.554998E-02
147.34673,-44.71580,1.191436E-02,4.228522E-02
147.34791,-34.59843,3.158042E-02,7.693730E-02
147.34814,-33.51924,2.195714E-02,6.339686E-02
147.34895,-24.34616,6.034004E-03,2.249798E-02
147.34939,-26.23474,5.328605E-03,1.755145E-02
147.35015,-19.48982,8.500848E-03,3.026707E-02
147.35042,-32.03536,9.885926E-03,2.679081E-02
147.35158,-41.47824,1.343550E-02,3.868569E-02
147.35161,-21.78309,6.793379E-03,2.357995E-02
147.35238,-22.32269,6.767485E-03,2.410643E-02
147.35294,-17.60125,9.262995E-03,2.698182E-02
147.35382,-27.58372,6.668255E-03,2.576666E-02
147.35389,-16.92676,1.063561E-02,2.602467E-02
147.35423,-21.24350,6.815454E-03,2.355708E-02
147.35615,-37.02660,4.363839E-02,1.499568E-01
147.35618,-36.35210,3.725301E-02,1.022032E-01
147.35657,-22.86228,6.734529E-03,2.410953E-02
147.35732,-18.27574,9.215350E-03,3.320273E-02
147.35815,-44.44600,1.299510E-02,4.414964E-02
147.35847,-42.69232,1.399279E-02,4.455427E-02
147.36013,-16.25227,1.465206E-02,2.852380E-02
147.36023,-20.70391,7.094996E-03,2.402577E-02
147.36147,-35.67761,3.198489E-02,8.433895E-02
147.36149,-37.70109,4.157597E-02,1.024355E-01
147.36179,-32.44006,1.187227E-02,3.105612E-02
147.36184,-40.26415,1.799445E-02,5.225948E-02
147.36193,-39.31987,2.963799E-02,7.739531E-02
147.36421,-23.40187,6.639429E-03,2.341840E-02
147.36541,-27.17902,6.006482E-03,2.394842E-02
147.36607,-24.88575,5.768217E-03,1.903441E-02
147.36678,-33.92394,3.998467E-02,1.350451E-01
147.36708,-18.95023,9.073482E-03,3.058593E-02
147.36718,-25.83004,5.456881E-03,1.755438E-02
147.36957,-20.16432,7.407275E-03,2.577914E-02
147.37031,-44.17620,1.440423E-02,4.818830E-02
147.37162,-15.57778,1.668878E-02,3.437599E-02
147.37195,-35.00312,2.985341E-02,8.045243E-02
147.37229,-38.37558,5.240324E-02,1.446374E-01
147.37232,-41.20844,1.299131E-02,3.712501E-02
147.37510,-29.74209,6.518286E-03,2.185407E-02
147.37519,-32.84475,1.473212E-02,4.287570E-02
147.37532,-23.94147,6.199501E-03,2.301236E-02
147.37556,-30.14679,6.653686E-03,2.395432E-02
147.37573,-42.42253,1.392873E-02,4.510362E-02
147.37655,-29.33740,6.461759E-03,2.112718E-02
147.37795,-30.55148,6.732104E-03,2.408766E-02
147.37882,-26.77433,5.285340E-03,1.823000E-02
147.37989,-28.93270,6.349238E-03,2.363159E-02
147.38150,-17.06166,1.015741E-02,2.581332E-02
147.38172,-17.73615,9.198714E-03,2.857621E-02
147.38224,-19.62472,8.281648E-03,3.024837E-02
147.38228,-30.95617,7.027322E-03,2.309330E-02
147.38321,-43.90641,1.516193E-02,4.779924E-02
147.38512,-28.52801,6.693677E-03,2.576064E-02
147.38596,-39.99436,1.945360E-02,5.358795E-02
147.38658,-16.38716,1.405774E-02,2.749619E-02
147.38677,-25.42535,5.515881E-03,1.755316E-02
147.38728,-18.41064,9.116108E-03,3.187715E-02
147.38753,-34.32863,3.985306E-02,1.145193E-01
147.38783,-21.91799,6.791164E-03,2.372093E-02
147.38857,-31.36087,7.952826E-03,2.375475E-02
147.38865,-12.34022,4.885245E-02,9.149093E-02
147.38867,-39.05007,3.257085E-02,8.769988E-02
147.38920,-36.75680,4.392798E-02,1.531029E-01
147.38948,-21.37840,6.811804E-03,2.355428E-02
147.38959,-22.45759,6.766380E-03,2.410953E-02
147.38995,-24.48106,5.887969E-03,2.210433E-02
147.39063,-33.24944,1.873733E-02,5.243082E-02
147.39105,-36.08231,3.362723E-02,9.187610E-02
147.39220,-10.31674,2.892992E-01,5.433943E-01
147.39221,-28.12331,6.691904E-03,2.576585E-02
147.39268,-37.43129,4.119520E-02,1.070196E-01
147.39368,-42.15273,1.342256E-02,4.614538E-02
147.39374,-40.93864,1.354559E-02,3.629142E-02
147.39404,-26.36963,5.299024E-03,1.755273E-02
147.39450,-20.83881,6.826728E-03,2.356119E-02
147.39479,-22.99718,6.730163E-03,2.407920E-02
147.39684,-31.76556,8.970800E-03,2.508122E-02
147.39685,-43.63661,1.493281E-02,4.736957E-02
147.39693,-15.71267,1.621817E-02,3.327683E-02
147.39815,-35.40782,3.231470E-02,9.267054E-02
147.39822,-19.08513,8.737965E-03,3.047484E-02
147.40116,-27.71862,6.683844E-03,2.577231E-02
147.40160,-38.10578,4.960426E-02,1.317292E-01
147.40288,-20.29921,7.412728E-03,2.512732E-02
147.40344,-23.53677,6.621322E-03,2.339698E-02
147.40711,-32.17026,1.080414E-02,2.892589E-02
147.40813,-25.02065,5.756589E-03,1.813538E-02
147.40814,-33.65414,2.565977E-02,7.249893E-02
147.40936,-17.19655,9.723047E-03,2.520369E-02
147.41040,-34.73333,3.170921E-02,9.033629E-02
147.41073,-39.72456,2.235883E-02,5.828547E-02
147.41075,-17.87105,9.259229E-03,3.017407E-02
147.41107,-25.96494,5.451422E-03,1.748943E-02
147.41120,-43.36681,1.455337E-02,4.629432E-02
147.41195,-27.31392,6.006554E-03,2.395600E-02
147.41233,-41.88293,1.334728E-02,4.343598E-02
147.41252,-15.03818,1.878989E-02,3.996601E-02
147.41329,-16.52206,1.280115E-02,2.639455E-02
147.41460,-19.75962,7.954055E-03,2.781357E-02
147.41559,-24.07636,6.184245E-03,2.296359E-02
147.41584,-40.66885,1.516698E-02,4.535180E-02
147.41605,-38.78027,3.943961E-02,1.061493E-01
147.41749,-45.39029,1.003496E-02,4.501267E-02
147.41749,-18.54554,9.053363E-03,3.079474E-02
147.41939,-32.57495,1.299702E-02,3.478222E-02
147.42249,-15.84757,1.555513E-02,3.228943E-02
147.42286,-36.48700,4.072728E-02,1.154502E-01
147.42434,-22.05289,6.788436E-03,2.384488E-02
147.42450,-37.16149,4.248182E-02,1.484842E-01
147.42457,-26.90923,5.606998E-03,2.038926E-02
147.42500,-21.51330,6.808800E-03,2.354894E-02
147.42623,-6.53959,1.090000E+00,1.090000E+00
147.42628,-43.09702,1.414689E-02,4.562427E-02
147.42654,-35.81251,3.318786E-02,8.795203E-02
147.42658,-45.12049,1.021122E-02,4.368811E-02
147.42690,-29.87699,6.607065E-03,2.268226E-02
147.42710,-22.59248,6.765244E-03,2.411491E-02
147.42750,-29.47229,6.566592E-03,2.085020E-02
147.42774,-34.05883,4.435534E-02,1.357117E-01
147.42822,-30.28168,6.682209E-03,2.395784E-02
147.42905,-20.97370,6.824173E-03,2.355952E-02
147.42963,-19.22003,8.636159E-03,3.039330E-02
147.42988,-25.56024,5.497926E-03,1.755146E-02
147.43001,-29.06760,6.475597E-03,2.250490E-02
147.43126,-24.61596,5.777668E-03,2.151376E-02
147.43147,-30.68638,6.767693E-03,2.395438E-02
147.43154,-37.83598,4.354998E-02,1.087200E-01
147.43168,-41.61314,1.376794E-02,3.914690E-02
147.43330,-23.13208,6.723763E-03,2.395799E-02
147.43371,-32.97965,1.567550E-02,4.585792E-02
147.43441,-28.66290,6.719396E-03,2.546990E-02
147.43543,-35.13802,3.309029E-02,9.410097E-02
147.43616,-39.45476,2.791288E-02,7.074749E-02
147.43643,-44.85069,1.111738E-02,4.277207E-02
147.43646,-20.43411,7.415728E-03,2.460037E-02
147.43667,-31.09107,7.403528E-03,2.266091E-02
147.43671,-6.67449,1.090000E+00,1.090000E+00
147.43748,-17.33145,9.365228E-03,2.475127E-02
147.43860,-40.39905,1.728702E-02,5.046438E-02
147.43901,-26.50453,5.333211E-03,1.754666E-02
147.44004,-18.00594,9.250414E-03,3.322140E-02
147.44024,-16.65696,1.186001E-02,2.578787E-02
147.44069,-28.25821,6.702310E-03,2.577205E-02
147.44208,-42.82722,1.397491E-02,4.437011E-02
147.44259,-10.72144,1.575888E-01,3.137116E-01
147.44297,-23.67167,6.597198E-03,2.336658E-02
147.44384,-31.49577,8.284170E-03,2.426581E-02
147.44408,-38.51048,4.795288E-02,1.297752E-01
147.44704,-44.58090,1.217494E-02,4.135352E-02
147.44722,-19.89452,7.450615E-03,2.580130E-02
147.44797,-18.68043,9.131592E-03,3.085927E-02
147.44829,-15.98247,1.532678E-02,3.116483E-02
147.44883,-27.85352,6.715847E-03,2.576307E-02
147.44946,-34.46353,3.457422E-02,1.022568E-01
147.45009,-33.38434,2.106574E-02,5.945187E-02
147.45049,-25.15555,5.704791E-03,1.755420E-02
147.45171,-41.34334,1.349143E-02,3.851309E-02
147.45301,-31.90046,9.541457E-03,2.585357E-02
147.45526,-26.09984,5.407341E-03,1.755285E-02
147.45615,-24.21126,6.159049E-03,2.289143E-02
147.45694,-36.89170,4.440636E-02,1.615034E-01
147.45714,-36.21721,3.673715E-02,9.947769E-02
147.45840,-44.31110,1.321748E-02,4.680676E-02
147.45858,-42.55742,1.383084E-02,4.418277E-02
147.45882,-27.44882,6.175364E-03,2.410727E-02
147.45984,-10.85634,1.347937E-01,2.671791E-01
147.46080,-21.64820,6.806113E-03,2.355243E-02
147.46113,-22.18779,6.786819E-03,2.394833E-02
147.46131,-19.35493,8.622694E-03,3.033785E-02
147.46203,-40.12925,1.779635E-02,5.109610E-02
147.46210,-37.56619,3.929781E-02,9.512617E-02
147.46224,-39.18497,3.035204E-02,7.961227E-02
147.46263,-35.54271,3.356156E-02,9.518978E-02
147.46387,-21.10860,6.821859E-03,2.356264E-02
147.46418,-32.30516,1.149512E-02,3.030029E-02
147.46489,-22.72738,6.763416E-03,2.411544E-02
147.46584,-17.46635,9.137926E-03,2.485365E-02
147.46744,-16.79186,1.106652E-02,2.485880E-02
147.46854,-33.78904,3.110418E-02,9.215620E-02
147.46958,-18.14084,9.047608E-03,3.460085E-02
147.47015,-8.56307,5.047984E-01,1.048969E+00
147.47031,-20.56901,7.234743E-03,2.400556E-02
147.47050,-44.04130,1.478636E-02,4.805511E-02
147.47065,-27.04413,6.002251E-03,2.176821E-02
147.47210,-23.26697,6.712451E-03,2.396079E-02
147.47242,-41.07354,1.335296E-02,3.446266E-02
147.47274,-38.24068,4.841616E-02,1.294882E-01
147.47287,-24.75086,5.777465E-03,2.068604E-02
147.47331,-34.86822,3.417367E-02,9.990731E-02
147.47331,-25.69514,5.481347E-03,1.751845E-02
147.47434,-16.11737,1.502087E-02,2.977873E-02
147.47579,-42.28763,1.342426E-02,4.460898E-02
147.47738,-32.70985,1.429652E-02,4.300648E-02
147.47870,-18.81533,9.154341E-03,3.083272E-02
147.47881,-29.60719,6.663176E-03,2.123441E-02
147.47905,-30.01189,6.692196E-03,2.332032E-02
147.48009,-46.87417,8.801010E-03,4.486736E-02
147.48012,-20.02942,7.390692E-03,2.578186E-02
147.48048,-29.20250,6.599849E-03,2.191013E-02
147.48123,-30.41658,6.722820E-03,2.396174E-02
147.48280,-23.80657,6.565540E-03,2.307123E-02
147.48335,-43.77151,1.486290E-02,4.823113E-02
147.48390,-8.69796,4.944175E-01,9.385520E-01
147.48405,-28.79780,6.538213E-03,2.396173E-02
147.48430,-26.63943,5.323548E-03,1.755460E-02
147.48534,-30.82128,6.911166E-03,2.388528E-02
147.48613,-39.85946,2.049618E-02,5.555557E-02
147.48897,-38.91517,3.375490E-02,9.102535E-02
147.48911,-34.19373,4.504784E-02,1.460520E-01
147.48947,-46.33457,9.881171E-03,4.584646E-02
147.48951,-28.39311,6.711412E-03,2.576436E-02
147.48999,-36.62190,4.400787E-02,1.339996E-01
147.49143,-31.22597,7.791773E-03,2.291790E-02
147.49203,-35.94741,3.455106E-02,9.528971E-02
147.49262,-33.11455,1.752742E-02,5.217759E-02
147.49316,-25.29045,5.576713E-03,1.749283E-02
147.49325,-19.48982,8.589813E-03,3.031012E-02
147.49330,-37.29639,4.129293E-02,1.195550E-01
147.49371,-42.01783,1.319572E-02,4.417281E-02
147.49381,-40.80375,1.379873E-02,4.018038E-02
147.49447,-17.60125,8.954161E-03,2.538681E-02
147.49490,-16.92676,1.037577E-02,2.403405E-02
147.49683,-27.98841,6.729296E-03,2.576116E-02
147.49688,-21.78309,6.803775E-03,2.355129E-02
147.49692,-43.50171,1.453133E-02,4.656985E-02
147.49701,-24.34616,6.113656E-03,2.275456E-02
147.49820,-22.32269,6.786257E-03,2.401605E-02
147.49897,-21.24350,6.819889E-03,2.356056E-02
147.49933,-35.27292,3.649474E-02,1.027366E-01
147.49939,-18.27574,9.091631E-03,3.297262E-02
147.49949,-31.63067,8.788738E-03,2.441285E-02
147.49978,-26.23474,5.367342E-03,1.755142E-02
147.50064,-16.25227,1.465280E-02,2.821084E-02
147.50204,-45.79498,1.013186E-02,4.577356E-02
147.50205,-37.97088,4.492405E-02,1.133512E-01
147.50297,-22.86228,6.760968E-03,2.410952E-02
147.50444,-20.70391,6.837935E-03,2.356566E-02
147.50602,-27.58372,6.405159E-03,2.475709E-02
147.50955,-32.03536,1.036095E-02,2.713419E-02
147.50970,-18.95023,9.071726E-03,3.066427E-02
147.50994,-33.51924,2.292323E-02,6.327669E-02
147.51088,-39.58966,2.373883E-02,6.082178E-02
147.51119,-23.40187,6.693028E-03,2.396107E-02
147.51123,-43.23191,1.411174E-02,4.554554E-02
147.51179,-34.59843,3.829979E-02,9.931815E-02
147.51232,-41.74803,1.362961E-02,3.962414E-02
147.51328,-20.16432,7.399763E-03,2.509383E-02
147.51478,-24.88575,5.768217E-03,1.963824E-02
147.51588,-40.53395,1.589774E-02,4.775347E-02
147.51634,-38.64537,4.190319E-02,1.102013E-01
147.51705,-27.17902,6.006483E-03,2.338000E-02
147.51705,-25.83004,5.466421E-03,1.753012E-02
147.51776,-45.25539,1.001158E-02,4.460423E-02
147.52163,-32.44006,1.237740E-02,3.209936E-02
147.52261,-17.06166,9.900820E-03,2.391995E-02
147.52292,-23.94147,6.452702E-03,2.304926E-02
147.52335,-17.73615,8.801452E-03,2.593142E-02
147.52367,-36.35210,4.004107E-02,1.129981E-01
147.52512,-37.02660,4.335454E-02,1.582636E-01
147.52546,-19.62472,8.405245E-03,3.028796E-02
147.52626,-42.96212,1.377980E-02,4.412986E-02
147.52654,-14.09389,2.431460E-02,5.187573E-02
147.52678,-44.98559,1.048063E-02,4.300355E-02
147.52719,-16.38716,1.400142E-02,2.722046E-02
147.52754,-35.67761,3.423517E-02,9.118050E-02
147.52935,-33.92394,3.552159E-02,1.001960E-01
147.52945,-18.41064,8.897517E-03,3.099307E-02
147.52991,-26.77433,5.320946E-03,1.791707E-02
147.53047,-29.74209,6.737190E-03,2.202009E-02
147.53129,-29.33740,6.729750E-03,2.179341E-02
147.53156,-30.14679,6.678785E-03,2.371291E-02
147.53163,-41.47824,1.374322E-02,3.827852E-02
147.53199,-37.70109,3.944020E-02,9.606221E-02
147.53324,-21.91799,6.802473E-03,2.355127E-02
147.53403,-28.93270,6.593877E-03,2.349599E-02
147.53434,-21.37840,6.817257E-03,2.356056E-02
147.53460,-30.55148,6.758122E-03,2.395949E-02
147.53556,-22.45759,6.785714E-03,2.410953E-02
147.53575,-32.84475,1.529649E-02,4.298614E-02
147.53613,-25.42535,5.534405E-03,1.750470E-02
147.53630,-39.31987,2.863518E-02,7.639449E-02
147.53656,-44.71580,1.157140E-02,4.265461E-02
147.53664,-35.00312,3.713258E-02,1.031512E-01
147.53707,-15.71267,1.626472E-02,3.322095E-02
147.53818,-24.48106,6.007764E-03,2.245790E-02
147.53862,-40.26415,1.706395E-02,5.083806E-02
147.53866,-28.52801,6.750254E-03,2.576063E-02
147.53884,-20.83881,6.827943E-03,2.356135E-02
147.53959,-30.95617,7.286418E-03,2.273171E-02
147.54097,-19.08513,8.726431E-03,3.054192E-02
147.54133,-22.99718,6.757372E-03,2.407917E-02
147.54201,-42.69232,1.364582E-02,4.301060E-02
147.54437,-38.37558,4.650411E-02,1.200431E-01
147.54460,-26.36963,5.338416E-03,1.755271E-02
147.54517,-28.12331,6.783064E-03,2.576587E-02
147.54655,-31.36087,8.177157E-03,2.388908E-02
147.54671,-20.29921,7.406686E-03,2.427766E-02
147.54710,-44.44600,1.253978E-02,4.231720E-02
147.55057,-17.19655,9.412713E-03,2.370770E-02
147.55058,-23.53677,6.658569E-03,2.374529E-02
147.55088,-34.32863,4.193221E-02,1.197068E-01
147.55163,-41.20844,1.319345E-02,3.774871E-02
147.55193,-33.24944,1.998586E-02,5.750731E-02
147.55249,-17.87105,8.780144E-03,2.809406E-02
147.55354,-27.71862,6.668268E-03,2.577231E-02
147.55399,-16.52206,1.274582E-02,2.616727E-02
147.55434,-13.41940,3.010502E-02,6.001793E-02
147.55551,-31.76556,9.287930E-03,2.531307E-02
147.55700,-25.02065,5.768159E-03,1.863533E-02
147.55757,-36.75680,4.604468E-02,1.694720E-01
147.55794,-19.75962,8.168259E-03,2.853349E-02
147.55797,-36.08231,3.732137E-02,1.037349E-01
147.55840,-44.17620,1.385714E-02,4.729813E-02
147.55847,-42.42253,1.332785E-02,4.338001E-02
147.55978,-18.54554,8.928236E-03,3.071589E-02
147.56111,-25.96494,5.456904E-03,1.754391E-02
147.56204,-39.99436,1.848165E-02,5.137775E-02
147.56237,-39.05007,3.098207E-02,8.160513E-02
147.56256,-37.43129,3.939745E-02,1.006928E-01
147.56272,-15.84757,1.561066E-02,3.221943E-02
147.56334,-24.07636,6.298815E-03,2.300941E-02
147.56366,-35.40782,3.874905E-02,1.057876E-01
147.56378,-27.31392,6.006553E-03,2.355330E-02
147.56647,-32.17026,1.123878E-02,2.936442E-02
147.56989,-22.05289,6.801512E-03,2.366805E-02
147.57000,-21.51330,6.815062E-03,2.355362E-02
147.57020,-33.65414,2.565733E-02,7.103447E-02
147.57045,-43.90641,1.468176E-02,4.790997E-02
147.57232,-40.93864,1.343195E-02,3.655778E-02
147.57250,-19.22003,8.618956E-03,3.045801E-02
147.57303,-38.10578,4.492907E-02,1.162395E-01
147.57321,-22.59248,6.784966E-03,2.411494E-02
147.57352,-20.97370,6.826236E-03,2.356138E-02
147.57455,-34.73333,3.709696E-02,1.098646E-01
147.57564,-42.15273,1.314505E-02,4.449062E-02
147.57585,-26.90923,5.476423E-03,1.968117E-02
147.57879,-17.33145,9.102309E-03,2.327446E-02
147.57942,-25.56024,5.513637E-03,1.743676E-02
147.57947,-32.57495,1.362835E-02,4.049243E-02
147.57964,-24.61596,5.848410E-03,2.196302E-02
147.57988,-10.72144,1.648126E-01,3.282766E-01
147.57999,-23.13208,6.752175E-03,2.395799E-02
147.58042,-20.43411,7.404339E-03,2.399550E-02
147.58105,-16.65696,1.175076E-02,2.463442E-02
147.58188,-18.00594,8.817646E-03,3.174698E-02
147.58245,-29.47229,6.812004E-03,2.185634E-02
147.58247,-29.87699,6.711872E-03,2.245033E-02
147.58324,-43.63661,1.443677E-02,4.664482E-02
147.58435,-29.06760,6.734921E-03,2.296622E-02
147.58443,-30.28168,6.715950E-03,2.384179E-02
147.58612,-39.72456,2.074092E-02,5.656324E-02
147.58815,-28.66290,6.751671E-03,2.498778E-02
147.58833,-30.68638,6.823057E-03,2.375865E-02
147.58862,-15.98247,1.537430E-02,3.096565E-02
147.58910,-38.78027,3.517677E-02,9.540247E-02
147.58975,-26.50453,5.369949E-03,1.755466E-02
147.59026,-23.67167,6.637113E-03,2.340879E-02
147.59037,-18.68043,9.050835E-03,3.082709E-02
147.59057,-34.05883,3.836551E-02,1.025372E-01
147.59065,-36.48700,4.418574E-02,1.292720E-01
147.59068,-19.89452,7.444758E-03,2.579057E-02
147.59288,-35.81251,3.786539E-02,9.982864E-02
147.59352,-41.88293,1.337320E-02,4.031429E-02
147.59369,-40.66885,1.431543E-02,4.368959E-02
147.59377,-37.16149,4.199731E-02,1.336597E-01
147.59384,-28.25821,6.881406E-03,2.577204E-02
147.59420,-31.09107,7.617323E-03,2.267898E-02
147.59452,-32.97965,1.669803E-02,4.838296E-02
147.59676,-43.36681,1.401300E-02,4.551964E-02
147.59720,-10.85634,1.403877E-01,2.818227E-01
147.59952,-25.15555,5.720580E-03,1.785249E-02
147.60039,-35.13802,3.923578E-02,1.077791E-01
147.60140,-27.85352,6.914997E-03,2.576305E-02
147.60205,-31.49577,8.471258E-03,2.426584E-02
147.60234,-37.83598,4.079961E-02,1.018962E-01
147.60406,-24.21126,6.190153E-03,2.295052E-02
147.60429,-19.35493,8.599641E-03,3.039129E-02
147.60548,-26.09984,5.448785E-03,1.755091E-02
147.60593,-21.64820,6.813670E-03,2.355172E-02
147.60682,-22.18779,6.800911E-03,2.378481E-02
147.60726,-17.46635,8.856632E-03,2.311557E-02
147.60835,-16.79186,1.091929E-02,2.368111E-02
147.60847,-21.10860,6.824795E-03,2.356154E-02
147.61083,-27.44882,6.021001E-03,2.395478E-02
147.61087,-39.45476,2.561130E-02,6.346135E-02
147.61102,-43.09702,1.362508E-02,4.464812E-02
147.61114,-22.72738,6.783696E-03,2.411546E-02
147.61154,-18.14084,8.825082E-03,3.334679E-02
147.61164,-33.38434,2.255545E-02,6.117695E-02
147.61190,-31.90046,9.856502E-03,2.672697E-02
147.61211,-41.61314,1.336634E-02,3.880348E-02
147.61307,-34.46353,3.907730E-02,1.121046E-01
147.61440,-20.56901,6.929290E-03,2.356199E-02
147.61476,-16.11737,1.503730E-02,2.960548E-02
147.61574,-40.39905,1.607427E-02,4.807676E-02
147.61647,-38.51048,4.301150E-02,1.100155E-01
147.61776,-45.12049,1.002010E-02,4.396935E-02
147.61894,-23.26697,6.744456E-03,2.396080E-02
147.62122,-18.81533,9.139606E-03,3.085031E-02
147.62141,-24.75086,5.777473E-03,2.123814E-02
147.62211,-27.04413,5.920148E-03,2.085386E-02
147.62302,-25.69514,5.495708E-03,1.755253E-02
147.62370,-20.02942,7.383562E-03,2.531741E-02
147.62378,-32.30516,1.186416E-02,3.191340E-02
147.62435,-36.21721,4.044449E-02,1.118565E-01
147.62561,-36.89170,4.493755E-02,1.606037E-01
147.62601,-42.82722,1.334157E-02,4.295358E-02
147.62671,-44.85069,1.082108E-02,4.302713E-02
147.62842,-35.54271,3.927292E-02,1.073053E-01
147.63024,-23.80657,6.608708E-03,2.337873E-02
147.63086,-33.78904,2.841586E-02,7.823868E-02
147.63139,-41.34334,1.345431E-02,3.869061E-02
147.63229,-37.56619,3.801970E-02,9.088559E-02
147.63397,-29.60719,6.945746E-03,2.201998E-02
147.63484,-30.01189,6.703022E-03,2.247813E-02
147.63502,-29.20250,6.843122E-03,2.290381E-02
147.63522,-26.63943,5.360396E-03,1.755458E-02
147.63591,-16.92676,1.022953E-02,2.287838E-02
147.63599,-17.60125,8.715784E-03,2.371652E-02
147.63627,-39.18497,2.918579E-02,7.678133E-02
147.63635,-19.48982,8.597739E-03,3.035778E-02
147.63644,-44.58090,1.209067E-02,4.171177E-02
147.63765,-30.41658,6.751057E-03,2.355232E-02
147.63770,-32.70985,1.484738E-02,4.289773E-02
147.63773,-34.86822,3.947618E-02,1.090875E-01
147.63799,-28.79780,6.707307E-03,2.396176E-02
147.63846,-40.12925,1.669507E-02,4.767547E-02
147.64025,-7.48388,1.023395E+00,1.090000E+00
147.64116,-16.25227,1.464473E-02,2.798774E-02
147.64145,-18.27574,8.738250E-03,3.182177E-02
147.64172,-42.55742,1.309278E-02,4.294553E-02
147.64215,-21.78309,6.812692E-03,2.355273E-02
147.64235,-25.29045,5.644531E-03,1.755503E-02
147.64243,-30.82128,7.159709E-03,2.260014E-02
147.64285,-28.39311,6.982336E-03,2.576434E-02
147.64370,-21.24350,6.823421E-03,2.356184E-02
147.64403,-22.32269,6.800900E-03,2.393125E-02
147.64450,-38.24068,4.402736E-02,1.134889E-01
147.64508,-24.34616,6.150743E-03,2.287454E-02
147.64692,-44.31110,1.274326E-02,4.471176E-02
147.64865,-20.70391,6.830179E-03,2.355649E-02
147.64918,-31.22597,7.969672E-03,2.308452E-02
147.64936,-22.86228,6.782013E-03,2.408441E-02
147.64960,-27.98841,7.096137E-03,2.576115E-02
147.65017,-26.23474,5.411906E-03,1.755148E-02
147.65136,-41.07354,1.329867E-02,3.413728E-02
