# mean, investigation_time=50.0
lon,lat,PGA-0.1,PGA-0.0952,PGA-0.02
109.81712,-7.88858,1.444681E-01,1.490287E-01,3.316628E-01
109.81941,-8.96776,3.290116E-01,3.445268E-01,1.021410E+00
109.82208,-34.86822,5.448001E-03,5.767755E-03,2.552986E-02
109.82489,-11.12613,1.363475E-01,1.418311E-01,3.263566E-01
109.82811,-12.20532,6.510818E-02,6.730950E-02,1.507021E-01
109.83164,-13.28451,3.791548E-02,3.904227E-02,8.717447E-02
109.83501,-14.22879,2.538083E-02,2.624014E-02,5.834276E-02
109.83893,-36.48700,1.863754E-03,1.984035E-03,1.005682E-02
109.84308,-16.25227,1.333911E-02,1.381873E-02,3.191222E-02
109.84727,-17.19655,1.043598E-02,1.080107E-02,2.596006E-02
109.85173,-18.14084,9.068578E-03,9.433629E-03,2.321240E-02
109.85647,-19.08513,8.171571E-03,8.519246E-03,2.479554E-02
109.86150,-20.02942,5.567016E-03,5.849127E-03,2.302229E-02
109.86682,-20.97370,5.197577E-03,5.481099E-03,2.644098E-02
109.87186,-39.31987,0.000000E+00,0.000000E+00,1.975288E-03
109.87753,-22.72738,6.262683E-03,6.618408E-03,3.022499E-02
109.88375,-23.67167,8.136824E-03,8.523130E-03,3.181084E-02
109.88934,-24.48106,1.023398E-02,1.066447E-02,3.467665E-02
109.89619,-25.42535,1.096501E-02,1.141634E-02,3.554014E-02
109.90234,-26.23474,1.028682E-02,1.072099E-02,3.508109E-02
109.90980,-42.15273,0.000000E+00,0.000000E+00,0.000000E+00
109.91659,-27.98841,6.612071E-03,6.985932E-03,3.076551E-02
109.92371,-43.09702,0.000000E+00,0.000000E+00,0.000000E+00
109.93196,-43.63661,0.000000E+00,0.000000E+00,0.000000E+00
109.93987,-30.55148,2.857583E-03,3.107448E-03,2.014068E-02
109.94787,-31.36087,2.898567E-03,3.129070E-03,1.823638E-02
109.95127,-6.94429,8.216579E-02,8.443667E-02,1.751525E-01
109.95338,-31.90046,3.461975E-03,3.690919E-03,1.912431E-02
109.95589,-45.12049,0.000000E+00,0.000000E+00,0.000000E+00
109.95820,-9.77715,5.317738E-01,5.609179E-01,1.090000E+00
109.96106,-10.72144,2.154383E-01,2.240088E-01,5.660299E-01
109.96420,-11.66573,9.634067E-02,9.990400E-02,2.278128E-01
109.96739,-45.79498,0.000000E+00,0.000000E+00,0.000000E+00
109.97079,-13.41940,3.635251E-02,3.760364E-02,8.411220E-02
109.97417,-14.22879,2.578248E-02,2.665578E-02,5.897513E-02
109.97839,-15.17308,1.856732E-02,1.921424E-02,4.312409E-02
109.98292,-16.11737,1.405794E-02,1.450321E-02,3.334904E-02
109.98776,-17.06166,1.092714E-02,1.131545E-02,2.708582E-02
109.99292,-18.00594,9.570727E-03,9.933263E-03,2.422331E-02
109.99809,-35.81251,3.328494E-03,3.508826E-03,1.497493E-02
110.00337,-19.75962,6.286917E-03,6.613709E-03,2.559198E-02
110.00948,-20.70391,5.915686E-03,6.222158E-03,2.663078E-02
110.01563,-37.16149,1.333260E-03,1.422397E-03,8.532483E-03
110.02178,-22.45759,6.380586E-03,6.746015E-03,3.098184E-02
110.02861,-38.10578,5.747735E-04,6.329986E-04,5.398967E-03
110.03536,-24.21126,1.058815E-02,1.103621E-02,3.594452E-02
110.04223,-39.05007,7.368732E-05,1.012359E-04,2.949513E-03
110.05030,-39.58966,0.000000E+00,0.000000E+00,1.762230E-03
110.05768,-26.77433,1.050150E-02,1.095295E-02,3.629375E-02
110.06538,-27.58372,8.331381E-03,8.743640E-03,3.327098E-02
110.07365,-41.07354,0.000000E+00,0.000000E+00,0.000000E+00
110.08258,-41.61314,0.000000E+00,0.000000E+00,0.000000E+00
110.08685,-6.80939,7.700086E-02,7.896182E-02,1.593229E-01
110.08914,-7.75368,1.279107E-01,1.320795E-01,2.863981E-01
110.09176,-42.15273,0.000000E+00,0.000000E+00,0.000000E+00
110.09465,-9.64225,4.903763E-01,5.157503E-01,1.090000E+00
110.09787,-10.58654,2.959842E-01,3.094424E-01,8.739345E-01
110.10113,-30.95617,3.031928E-03,3.269076E-03,2.056764E-02
110.10426,-31.22597,3.077937E-03,3.311262E-03,2.012040E-02
110.10824,-13.14961,4.214726E-02,4.349054E-02,1.005251E-01
110.11203,-13.95900,2.905364E-02,2.993034E-02,6.623565E-02
110.11585,-43.50171,0.000000E+00,0.000000E+00,0.000000E+00
110.12034,-15.57778,1.653776E-02,1.709060E-02,3.890787E-02
110.12411,-16.25227,1.378504E-02,1.421551E-02,3.256570E-02
110.12887,-17.06166,1.116392E-02,1.156153E-02,2.750582E-02
110.13374,-44.44600,0.000000E+00,0.000000E+00,0.000000E+00
110.13830,-18.54554,9.707065E-03,1.006552E-02,2.665562E-02
110.14346,-34.32863,8.265149E-03,8.753711E-03,3.705342E-02
110.14866,-20.02942,7.122835E-03,7.461026E-03,2.791587E-02
110.15369,-20.70391,6.620698E-03,6.963963E-03,2.814757E-02
110.15893,-21.37840,6.293693E-03,6.645043E-03,3.022581E-02
110.16444,-35.81251,3.670089E-03,3.875796E-03,1.679373E-02
110.17043,-36.21721,2.839936E-03,3.032478E-03,1.390436E-02
110.17833,-23.67167,9.591845E-03,1.001832E-02,3.485601E-02
110.18579,-24.48106,1.311320E-02,1.369178E-02,4.277755E-02
110.19359,-25.29045,1.419749E-02,1.475896E-02,4.421719E-02
110.20227,-38.24068,5.621830E-04,6.219658E-04,5.596532E-03
110.21132,-38.78027,2.165193E-04,2.647763E-04,3.959697E-03
110.22060,-27.85352,8.168930E-03,8.575523E-03,3.300870E-02
110.22306,-6.94429,8.211010E-02,8.424322E-02,1.688822E-01
110.22568,-7.88858,1.366193E-01,1.412115E-01,3.015662E-01
110.22866,-8.83286,2.670450E-01,2.799251E-01,8.788793E-01
110.23198,-9.77715,4.832231E-01,5.079136E-01,1.090000E+00
110.23511,-10.58654,2.998682E-01,3.135541E-01,8.810920E-01
110.23909,-11.53083,1.100752E-01,1.136753E-01,2.601546E-01
110.24280,-12.34022,6.484618E-02,6.702219E-02,1.524716E-01
110.24678,-13.14961,4.305082E-02,4.443757E-02,1.032043E-01
110.25103,-13.95900,2.947309E-02,3.036402E-02,6.705347E-02
110.25517,-41.20844,0.000000E+00,0.000000E+00,0.000000E+00
110.26022,-31.09107,3.292972E-03,3.550663E-03,2.213427E-02
110.26462,-16.25227,1.398976E-02,1.442635E-02,3.292245E-02
110.26932,-31.76556,3.797201E-03,4.063928E-03,2.260534E-02
110.27467,-17.73615,1.050262E-02,1.086680E-02,2.645529E-02
110.27958,-18.41064,1.018314E-02,1.054778E-02,2.779737E-02
110.28473,-42.69232,0.000000E+00,0.000000E+00,0.000000E+00
110.29044,-33.24944,9.102242E-03,9.698234E-03,4.184449E-02
110.29648,-33.65414,9.457453E-03,1.001700E-02,4.136582E-02
110.30260,-21.24350,6.994533E-03,7.353633E-03,3.104794E-02
110.30868,-21.91799,6.918697E-03,7.296370E-03,3.232901E-02
110.31500,-22.59248,7.634023E-03,8.028026E-03,3.312071E-02
110.32156,-23.26697,9.087319E-03,9.515128E-03,3.453678E-02
110.32838,-23.94147,1.164334E-02,1.213485E-02,3.887946E-02
110.33509,-44.98559,0.000000E+00,0.000000E+00,0.000000E+00
110.34141,-45.25539,0.000000E+00,0.000000E+00,0.000000E+00
110.34885,-25.83004,1.570979E-02,1.637505E-02,5.261636E-02
110.35659,-37.29639,1.494724E-03,1.601401E-03,1.001806E-02
110.35895,-6.94429,8.286170E-02,8.496491E-02,1.678097E-01
110.36149,-37.56619,1.227873E-03,1.317243E-03,8.873447E-03
110.36428,-46.19968,0.000000E+00,0.000000E+00,0.000000E+00
110.36777,-9.50735,4.333955E-01,4.532876E-01,1.090000E+00
110.37147,-27.71862,9.350974E-03,9.802439E-03,3.482983E-02
110.37489,-27.98841,8.347915E-03,8.760586E-03,3.325585E-02
110.37916,-38.51048,4.426911E-04,5.035820E-04,5.325258E-03
110.38364,-28.66290,6.425728E-03,6.800123E-03,3.080551E-02
110.38763,-13.55430,3.603087E-02,3.724690E-02,8.313298E-02
110.39251,-14.36369,2.551478E-02,2.635835E-02,5.789284E-02
110.39768,-39.45476,0.000000E+00,0.000000E+00,2.703792E-03
110.40228,-15.84757,1.573926E-02,1.625004E-02,3.694278E-02
110.40785,-30.41658,3.811357E-03,4.112655E-03,2.597253E-02
110.41314,-17.33145,1.128799E-02,1.168962E-02,2.796638E-02
110.41845,-18.00594,1.072196E-02,1.110547E-02,2.826831E-02
110.42400,-18.68043,1.049204E-02,1.087581E-02,2.926713E-02
110.43007,-31.90046,4.265042E-03,4.564115E-03,2.505127E-02
110.43642,-32.30516,5.306176E-03,5.634345E-03,2.753697E-02
110.44290,-32.70985,7.238991E-03,7.697134E-03,3.740825E-02
110.44951,-33.11455,9.281300E-03,9.889452E-03,4.342783E-02
110.45568,-42.15273,0.000000E+00,0.000000E+00,0.000000E+00
110.46254,-22.72738,8.419994E-03,8.837186E-03,3.434697E-02
110.46989,-23.40187,1.019394E-02,1.063084E-02,3.634460E-02
110.47732,-34.73333,8.659334E-03,9.181610E-03,3.924567E-02
110.48449,-43.36681,0.000000E+00,0.000000E+00,0.000000E+00
110.49198,-25.29045,1.901890E-02,1.982778E-02,6.455726E-02
110.49460,-35.67761,4.842237E-03,5.121414E-03,2.234169E-02
110.49757,-7.75368,1.271993E-01,1.309748E-01,2.731778E-01
110.50061,-8.56307,2.048013E-01,2.116906E-01,4.981420E-01
110.50396,-9.37246,4.093699E-01,4.272795E-01,1.090000E+00
110.50745,-36.35210,3.185609E-03,3.367266E-03,1.628049E-02
110.51098,-26.77433,1.558647E-02,1.627458E-02,5.409395E-02
110.51515,-44.58090,0.000000E+00,0.000000E+00,0.000000E+00
110.51868,-44.71580,0.000000E+00,0.000000E+00,0.000000E+00
110.52300,-13.01471,4.767961E-02,4.927852E-02,1.130630E-01
110.52726,-13.68920,3.419525E-02,3.530569E-02,7.806616E-02
110.53168,-37.56619,1.357615E-03,1.459221E-03,9.890847E-03
110.53650,-15.03818,2.038254E-02,2.099207E-02,4.652043E-02
110.54047,-15.57778,1.725225E-02,1.782595E-02,3.991219E-02
110.54565,-16.25227,1.444828E-02,1.489933E-02,3.376351E-02
110.55108,-16.92676,1.245445E-02,1.290699E-02,2.996214E-02
110.55560,-17.46635,1.151128E-02,1.192809E-02,2.906574E-02
110.56036,-38.91517,2.715215E-04,3.232448E-04,4.555529E-03
110.56640,-18.68043,1.092486E-02,1.132538E-02,3.023776E-02
110.57277,-19.35493,1.088490E-02,1.131078E-02,3.237346E-02
110.57941,-20.02942,1.012909E-02,1.058458E-02,3.588797E-02
110.58633,-20.70391,9.230534E-03,9.678835E-03,3.360891E-02
110.59353,-21.37840,8.175246E-03,8.582879E-03,3.358541E-02
110.60066,-40.66885,0.000000E+00,0.000000E+00,6.236709E-04
110.60722,-22.59248,8.726684E-03,9.155103E-03,3.487684E-02
110.61524,-23.26697,1.044744E-02,1.089278E-02,3.678630E-02
110.62315,-33.78904,1.020525E-02,1.074839E-02,4.231981E-02
110.62872,-24.34616,1.892807E-02,1.976062E-02,6.613523E-02
110.63170,-7.21408,9.782947E-02,1.004872E-01,1.969871E-01
110.63478,-8.02347,1.492488E-01,1.533363E-01,3.188885E-01
110.63821,-8.83286,2.579801E-01,2.694741E-01,7.777953E-01
110.64147,-34.73333,9.096805E-03,9.640948E-03,3.992258E-02
110.64538,-10.31674,5.338606E-01,5.693648E-01,1.090000E+00
110.64959,-35.13802,7.409730E-03,7.816243E-03,3.163324E-02
110.65373,-11.80062,9.671102E-02,1.001801E-01,2.283877E-01
110.65792,-12.47512,6.334325E-02,6.540518E-02,1.481567E-01
110.66237,-13.14961,4.521657E-02,4.668531E-02,1.073523E-01
110.66635,-43.23191,0.000000E+00,0.000000E+00,0.000000E+00
110.67203,-14.49859,2.485655E-02,2.565888E-02,5.622653E-02
110.67624,-27.71862,1.093847E-02,1.141506E-02,3.787524E-02
110.68131,-43.77151,0.000000E+00,0.000000E+00,0.000000E+00
110.68671,-36.89170,2.451098E-03,2.636072E-03,1.457064E-02
110.69208,-16.92676,1.288332E-02,1.335787E-02,3.106240E-02
110.69702,-17.46635,1.194010E-02,1.238185E-02,3.064749E-02
110.70219,-29.33740,5.848126E-03,6.213589E-03,3.050844E-02
110.70852,-44.71580,0.000000E+00,0.000000E+00,0.000000E+00
110.71433,-19.22003,1.160566E-02,1.205482E-02,3.357172E-02
110.72059,-45.12049,0.000000E+00,0.000000E+00,0.000000E+00
110.72597,-20.29921,1.136196E-02,1.189406E-02,4.080941E-02
110.73280,-31.09107,4.099764E-03,4.425794E-03,2.731461E-02
110.73839,-21.37840,8.803695E-03,9.233578E-03,3.446086E-02
110.74531,-31.76556,4.545097E-03,4.876530E-03,2.791876E-02
110.75162,-22.45759,9.044291E-03,9.481726E-03,3.522739E-02
110.75840,-46.33457,0.000000E+00,0.000000E+00,0.000000E+00
110.76431,-40.12925,0.000000E+00,0.000000E+00,1.728551E-03
110.76767,-7.21408,1.016185E-01,1.041736E-01,2.030061E-01
110.77117,-23.94147,1.567342E-02,1.630430E-02,4.917827E-02
110.77472,-8.83286,2.595256E-01,2.709154E-01,7.731728E-01
110.77851,-40.66885,0.000000E+00,0.000000E+00,8.052137E-04
110.78250,-10.31674,5.046575E-01,5.371577E-01,1.090000E+00
110.78642,-25.02065,2.369334E-02,2.471220E-02,7.749469E-02
110.79067,-11.66573,1.075144E-01,1.108994E-01,2.521403E-01
110.79515,-12.34022,6.935047E-02,7.170792E-02,1.605648E-01
110.79991,-13.01471,4.903431E-02,5.067943E-02,1.151882E-01
110.80468,-26.23474,2.105587E-02,2.194858E-02,7.010351E-02
110.80918,-14.22879,2.793103E-02,2.873367E-02,6.251577E-02
110.81472,-14.90328,2.181839E-02,2.248148E-02,4.954718E-02
110.81970,-27.17902,1.730619E-02,1.812384E-02,6.246343E-02
110.82543,-16.11737,1.548235E-02,1.597426E-02,3.604484E-02
110.83090,-27.85352,1.095298E-02,1.142507E-02,3.766310E-02
110.83609,-36.08231,4.436156E-03,4.707866E-03,2.203980E-02
110.84249,-28.52801,8.231702E-03,8.643096E-03,3.318228E-02
110.84828,-18.41064,1.170621E-02,1.213626E-02,3.156627E-02
110.85448,-29.20250,6.495281E-03,6.881824E-03,3.125471E-02
110.86027,-19.48982,1.264022E-02,1.316972E-02,3.859125E-02
110.86689,-29.87699,5.367796E-03,5.724474E-03,3.006409E-02
110.87309,-20.56901,1.219380E-02,1.277685E-02,4.230929E-02
110.87981,-21.10860,1.003285E-02,1.047269E-02,3.578815E-02
110.88676,-21.64820,9.143434E-03,9.583547E-03,3.507606E-02
110.89392,-22.18779,9.224946E-03,9.666144E-03,3.533368E-02
110.89991,-38.64537,5.723663E-04,6.448010E-04,6.738359E-03
110.90308,-7.07919,9.993364E-02,1.025655E-01,1.971480E-01
110.90662,-7.88858,1.479130E-01,1.516881E-01,3.069297E-01
110.90956,-32.03536,5.234235E-03,5.571333E-03,2.958700E-02
110.91282,-23.53677,1.345219E-02,1.398122E-02,4.171984E-02
110.91677,-23.80657,1.571764E-02,1.634078E-02,4.883473E-02
110.92087,-45.39029,0.000000E+00,0.000000E+00,0.000000E+00
110.92485,-24.34616,2.289727E-02,2.389514E-02,7.704273E-02
110.92931,-39.72456,0.000000E+00,0.000000E+00,3.090311E-03
110.93317,-24.88575,2.559908E-02,2.670940E-02,8.232369E-02
110.93743,-25.15555,2.493461E-02,2.599151E-02,7.948192E-02
110.94174,-25.42535,2.370049E-02,2.467299E-02,7.431364E-02
110.94719,-14.09389,2.976507E-02,3.064334E-02,6.664151E-02
110.95189,-14.63349,2.427573E-02,2.504254E-02,5.476819E-02
110.95679,-15.17308,2.033892E-02,2.093671E-02,4.597626E-02
110.96194,-26.63943,2.215788E-02,2.312561E-02,7.451687E-02
110.96836,-41.07354,0.000000E+00,0.000000E+00,1.797025E-04
110.97374,-27.31392,1.734531E-02,1.814344E-02,6.067165E-02
110.97986,-17.46635,1.274330E-02,1.322784E-02,3.303021E-02
110.98595,-27.98841,1.093677E-02,1.140460E-02,3.745278E-02
110.99280,-35.67761,5.887781E-03,6.211010E-03,2.500886E-02
110.99859,-28.66290,8.309735E-03,8.724978E-03,3.336290E-02
111.00585,-42.28763,0.000000E+00,0.000000E+00,0.000000E+00
111.01189,-20.16432,1.455082E-02,1.520227E-02,4.939398E-02
111.01896,-20.70391,1.317632E-02,1.381397E-02,4.518783E-02
111.02626,-21.24350,1.037850E-02,1.082730E-02,3.635749E-02
111.03356,-30.41658,5.063837E-03,5.416440E-03,2.976284E-02
111.03728,-6.67449,8.800066E-02,9.010475E-02,1.709152E-01
111.04086,-7.48388,1.265283E-01,1.298234E-01,2.554992E-01
111.04416,-8.15837,1.735370E-01,1.785818E-01,3.673836E-01
111.04776,-8.83286,2.682859E-01,2.798436E-01,7.975153E-01
111.05163,-22.99718,1.165827E-02,1.213750E-02,3.842307E-02
111.05576,-23.26697,1.287199E-02,1.339569E-02,4.040944E-02
111.05964,-31.63067,4.853607E-03,5.201267E-03,2.973361E-02
111.06421,-23.80657,1.728573E-02,1.799302E-02,5.448736E-02
111.06869,-32.03536,5.414080E-03,5.764351E-03,3.034635E-02
111.07292,-24.34616,2.435418E-02,2.540711E-02,7.959978E-02
111.07793,-32.44006,6.549012E-03,6.959214E-03,3.170090E-02
111.08263,-13.68920,3.610929E-02,3.728561E-02,8.107859E-02
111.08751,-14.22879,2.861292E-02,2.943674E-02,6.376572E-02
111.09260,-14.76839,2.345064E-02,2.417681E-02,5.299053E-02
