#,,,,"generated_by='OpenQuake engine 3.13.0', start_date='2022-02-24T10:14:10', checksum=2573671671, kind='mean', investigation_time=50.0"
lon,lat,PGA-0.02,PGA-0.05,PGA-0.1
146.04392,-43.26551,4.202899E-02,2.196674E-02,1.254954E-02
146.09392,-43.26551,4.191219E-02,2.190177E-02,1.251860E-02
146.14392,-43.26551,5.036985E-02,2.648880E-02,1.512879E-02
146.19392,-43.26551,5.019620E-02,2.638809E-02,1.507818E-02
146.24392,-43.26551,4.145543E-02,2.165361E-02,1.238490E-02
146.29392,-43.26551,4.128305E-02,2.155586E-02,1.232765E-02
146.34392,-43.26551,4.109819E-02,2.144899E-02,1.226383E-02
146.39392,-43.26551,4.932714E-02,2.588748E-02,1.480511E-02
146.44392,-43.26551,4.069174E-02,2.120630E-02,1.211851E-02
146.49392,-43.26551,4.044237E-02,2.106705E-02,1.203727E-02
146.54392,-43.26551,4.014647E-02,2.091362E-02,1.195055E-02
146.59392,-43.26551,3.846828E-02,1.999877E-02,1.139271E-02
146.64392,-43.26551,3.808486E-02,1.982867E-02,1.130224E-02
146.69392,-43.26551,3.767230E-02,1.965210E-02,1.120916E-02
146.74392,-43.26551,3.723146E-02,1.947231E-02,1.111388E-02
146.79392,-43.26551,3.811764E-02,2.001284E-02,1.146732E-02
146.84392,-43.26551,3.771062E-02,1.982805E-02,1.136580E-02
146.89392,-43.26551,4.502387E-02,2.381698E-02,1.374263E-02
146.94392,-43.26551,3.567134E-02,1.874761E-02,1.072687E-02
