,ORIGIN_TIME,EQLO,EQLA,DEPTH,LOCSRC,ML,MW,MW_SRC,STA,STLO,STLA,REPI,AZIM,SAMPLE_RATE,FILE_NAME
1086,2018-06-20T02:54:32.000000Z,122.4235687,-32.66796494,10,AUST,4.66,4.55,ML2MW,MEEK,118.614,-26.638,763.2,330.1,200,2018-06-20T02.48.00.AU.MEEK.mseed
1087,2018-06-20T02:54:32.000000Z,122.4235687,-32.66796494,10,AUST,4.66,4.55,ML2MW,WRKA,128.2961,-25.0375,1021.1,35.6,200,2018-06-20T02.48.00.AU.WRKA.mseed
1088,2018-06-20T02:54:32.000000Z,122.4235687,-32.66796494,10,AUST,4.66,4.55,ML2MW,MULG,134.0585,-30.2818,1136.2,79.6,40,2018-06-20T02.52.AU.MULG.mseed
1089,2018-06-20T02:54:32.000000Z,122.4235687,-32.66796494,10,AUST,4.66,4.55,ML2MW,BBOO,136.0564,-32.8097,1277,94.4,40,2018-06-20T02.52.AU.BBOO.mseed
1090,2018-06-20T02:54:32.000000Z,122.4235687,-32.66796494,10,AUST,4.66,4.55,ML2MW,GIRL,114.234,-22.643,1372.5,322,200,2018-06-20T02.48.00.AU.GIRL.mseed
1092,2018-06-20T02:54:32.000000Z,122.4235687,-32.66796494,10,AUST,4.66,4.55,ML2MW,ARPS,141.8383,-36.7699,1832.1,109.8,200,2018-06-20T02.48.00.AU.ARPS.mseed
1093,2018-06-20T02:54:32.000000Z,122.4235687,-32.66796494,10,AUST,4.66,4.55,ML2MW,INKA,140.7456,-27.741,1843.9,77.6,200,2018-06-20T02.48.00.AU.INKA.mseed
1094,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,KMBL,121.8906,-31.3682,138.5,339,200,2018-08-08T14.15.15.AU.KMBL.mseed
1095,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,KLBR,117.7546,-31.5915,452,282.2,40,2018-08-08T14.17.AU.KLBR.mseed
1096,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,NWAO,117.239,-32.9277,486.7,263.5,40,2018-08-08T14.17.AU.NWAO.mseed
1097,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,AUALB,117.9046,-34.9995,498.9,235.6,100,2018-08-08T14.17.S.AUALB.mseed
1098,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,RKGY,116.9773,-34.6094,554.4,244,40,2018-08-08T14.17.AU.RKGY.mseed
1099,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,FORT,128.059,-30.799,569,71.7,200,2018-08-08T14.15.15.AU.FORT.mseed
1100,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,BLDU,116.7091,-30.6119,581.7,290,200,2018-08-08T14.15.15.AU.BLDU.mseed
1101,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,MUN,116.2083,-31.9783,587.7,274.4,200,2018-08-08T14.15.15.AU.MUN.mseed
1102,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,AUMAZ,116.0384,-32.0069,603.2,273.9,100,2018-08-08T14.17.S.AUMAZ.mseed
1103,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,AUHAR,115.8912,-33.0927,613.6,262.5,100,2018-08-08T14.17.S.AUHAR.mseed
1104,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,AUBUS,115.3828,-33.6601,667.7,257.3,100,2018-08-08T14.17.S.AUBUS.mseed
1105,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,MORW,116.0388,-29.0683,720.7,300.6,200,2018-08-08T14.15.15.AU.MORW.mseed
1106,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,MEEK,118.614,-26.638,750,329.7,200,2018-08-08T14.15.15.AU.MEEK.mseed
1107,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,WRKA,128.2961,-25.0375,1009.9,36.1,200,2018-08-08T14.15.15.AU.WRKA.mseed
1108,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,MULG,134.0585,-30.2818,1134.8,80.4,40,2018-08-08T14.17.AU.MULG.mseed
1110,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,AUCAS,135.7219,-34.2637,1252,102.4,100,2018-08-08T14.17.S.AUCAS.mseed
1111,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,BBOO,136.0564,-32.8097,1279.3,95,40,2018-08-08T14.17.AU.BBOO.mseed
1112,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,GIRL,114.234,-22.643,1360.3,321.6,200,2018-08-08T14.15.15.AU.GIRL.mseed
1114,2018-08-08T14:19:15.000000Z,122.4115982,-32.53602982,10,AUST,4.29,4.23,ML2MW,AS31,133.904,-23.666,1495.3,51.8,40,2018-08-08T14.17.AU.AS31.mseed
1115,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,RKGY,116.9773,-34.6094,26.9,137.7,200,2018-09-16T04.50.00.AU.RKGY.mseed
1116,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,AUALB,117.9046,-34.9995,120.8,121.8,100,2018-09-16T04.54.S.AUALB.mseed
1117,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,AUBUS,115.3828,-33.6601,154.7,303.1,100,2018-09-16T04.54.S.AUBUS.mseed
1118,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,NWAO,117.239,-32.9277,172,14.5,100,2018-09-16T04.54.IU.NWAO.mseed
1119,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,AUMAZ,116.0384,-32.0069,277.5,345.4,100,2018-09-16T04.54.S.AUMAZ.mseed
1120,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,CARL,115.9267,-31.9835,282.8,343.4,200,2018-09-16T05.00.00.AU.CARL.mseed
1121,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,MTKN,115.7737,-31.9333,292.4,341,20,2018-09-16T04.54.AU.MTKN.mseed
1122,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,KLBR,117.7546,-31.5915,327.7,16.4,200,2018-09-16T04.54.AU.KLBR.mseed
1123,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,BLDU,116.7091,-30.6119,423.5,359.1,200,2018-09-16T04.50.00.AU.BLDU.mseed
1124,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,KMBL,121.8906,-31.3682,586.3,56,200,2018-09-16T04.50.00.AU.KMBL.mseed
1125,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,MORW,116.0388,-29.0683,598.6,353.1,200,2018-09-16T04.50.00.AU.MORW.mseed
1126,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,MEEK,118.614,-26.638,881.5,12,200,2018-09-16T04.50.00.AU.MEEK.mseed
1127,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,FORT,128.059,-30.799,1131.8,72.3,200,2018-09-16T04.54.AU.FORT.mseed
1128,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,GIRL,114.234,-22.643,1329.8,348.6,200,2018-09-16T04.50.00.AU.GIRL.mseed
1129,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,SWH10,116.289616,-33.30033,133.3,340,250,2018-09-16T04.00.WG.SWH10.mseed
1130,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,GNGN,115.714674,-31.357866,355,343.4,250,2018-09-16T04.00.WG.GNGN.mseed
1131,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,SWH4,115.844292,-33.008799,179.9,330.9,250,2018-09-16T04.00.WG.SWH4.mseed
1132,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,SWH5,115.743277,-33.019492,183.6,328.2,250,2018-09-16T04.00.WG.SWH5.mseed
1133,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,SWH8,115.770747,-33.076031,176.9,327.8,250,2018-09-16T04.00.WG.SWH8.mseed
1134,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,CSBB,115.817576,-31.981848,286,341.4,250,2018-09-16T04.00.WG.CSBB.mseed
1135,2018-09-16T04:56:24.000000Z,116.78,-34.43,0,AUST,5.71,5.25,AUST,MUN,116.2083,-31.9783,277.1,348.8,200,2018-09-16T04.54.AU.MUN.mseed
1136,2018-09-20T22:20:04.975000Z,116.825676,-34.41537094,8.1,AUST,3.69,3.74,ML2MW,LM03,116.9292,-34.3677,10.9,61,200,2018-09-20T22.18.AU.LM03.mseed
1137,2018-09-20T22:20:04.975000Z,116.825676,-34.41537094,8.1,AUST,3.69,3.74,ML2MW,LM04,116.6456,-34.338,18.7,297.3,200,2018-09-20T22.18.AU.LM04.mseed
1138,2018-09-20T22:20:04.975000Z,116.825676,-34.41537094,8.1,AUST,3.69,3.74,ML2MW,RKGY,116.9773,-34.6094,25.6,147.1,40,2018-09-20T22.18.AU.RKGY.mseed
1139,2018-09-20T22:20:04.975000Z,116.825676,-34.41537094,8.1,AUST,3.69,3.74,ML2MW,AUALB,117.9046,-34.9995,118.2,123.6,100,2018-09-20T22.18.S.AUALB.mseed
1140,2018-09-20T22:20:04.975000Z,116.825676,-34.41537094,8.1,AUST,3.69,3.74,ML2MW,AUBUS,115.3828,-33.6601,157.4,301.8,100,2018-09-20T22.18.S.AUBUS.mseed
1141,2018-09-20T22:20:04.975000Z,116.825676,-34.41537094,8.1,AUST,3.69,3.74,ML2MW,AUHAR,115.8912,-33.0927,170.3,329.2,100,2018-09-20T22.18.S.AUHAR.mseed
1142,2018-09-20T22:20:04.975000Z,116.825676,-34.41537094,8.1,AUST,3.69,3.74,ML2MW,AUMAZ,116.0384,-32.0069,277,344.4,100,2018-09-20T22.18.S.AUMAZ.mseed
1143,2018-09-20T22:20:04.975000Z,116.825676,-34.41537094,8.1,AUST,3.69,3.74,ML2MW,KLBR,117.7546,-31.5915,325,15.7,40,2018-09-20T22.18.AU.KLBR.mseed
1144,2018-09-20T22:20:04.975000Z,116.825676,-34.41537094,8.1,AUST,3.69,3.74,ML2MW,BLDU,116.7091,-30.6119,421.9,358.5,40,2018-09-20T22.18.AU.BLDU.mseed
1145,2018-09-20T22:20:04.975000Z,116.825676,-34.41537094,8.1,AUST,3.69,3.74,ML2MW,KMBL,121.8906,-31.3682,581.9,55.9,40,2018-09-20T22.18.AU.KMBL.mseed
1146,2018-09-20T22:20:04.975000Z,116.825676,-34.41537094,8.1,AUST,3.69,3.74,ML2MW,MORW,116.0388,-29.0683,597.6,352.6,40,2018-09-20T22.18.AU.MORW.mseed
1147,2018-09-20T22:20:04.975000Z,116.825676,-34.41537094,8.1,AUST,3.69,3.74,ML2MW,MEEK,118.614,-26.638,879.1,11.7,40,2018-09-20T22.18.AU.MEEK.mseed
1148,2018-09-20T22:20:04.975000Z,116.825676,-34.41537094,8.1,AUST,3.69,3.74,ML2MW,NWAO,117.239,-32.9277,169.4,13.2,100,2018-09-20T22.18.IU.NWAO.mseed
1149,2018-09-21T14:37:59.915000Z,116.7771912,-34.41480637,2.4,AUST,2.66,2.97,ML2MW,LM01,116.7914,-34.395,2.6,30.7,200,2018-09-21T14.35.AU.LM01.mseed
1150,2018-09-21T14:37:59.915000Z,116.7771912,-34.41480637,2.4,AUST,2.66,2.97,ML2MW,LM04,116.6456,-34.338,14.8,305.1,200,2018-09-21T14.35.AU.LM04.mseed
1151,2018-09-21T14:37:59.915000Z,116.7771912,-34.41480637,2.4,AUST,2.66,2.97,ML2MW,LM03,116.9292,-34.3677,14.9,69.5,200,2018-09-21T14.35.AU.LM03.mseed
1152,2018-09-21T14:37:59.915000Z,116.7771912,-34.41480637,2.4,AUST,2.66,2.97,ML2MW,LM02,116.6405,-34.4928,15.3,235.4,200,2018-09-21T14.35.AU.LM02.mseed
1153,2018-09-21T14:37:59.915000Z,116.7771912,-34.41480637,2.4,AUST,2.66,2.97,ML2MW,RKGY,116.9773,-34.6094,28.3,139.7,40,2018-09-21T14.35.AU.RKGY.mseed
1154,2018-09-21T14:37:59.915000Z,116.7771912,-34.41480637,2.4,AUST,2.66,2.97,ML2MW,LM05,116.3249,-34.3834,41.7,274.7,200,2018-09-21T14.35.AU.LM05.mseed
1155,2018-09-21T14:37:59.915000Z,116.7771912,-34.41480637,2.4,AUST,2.66,2.97,ML2MW,AUALB,117.9046,-34.9995,122,122.4,100,2018-09-21T14.35.S.AUALB.mseed
1156,2018-09-21T14:37:59.915000Z,116.7771912,-34.41480637,2.4,AUST,2.66,2.97,ML2MW,AUBUS,115.3828,-33.6601,153.6,302.6,100,2018-09-21T14.35.S.AUBUS.mseed
1157,2018-09-21T14:37:59.915000Z,116.7771912,-34.41480637,2.4,AUST,2.66,2.97,ML2MW,AUHAR,115.8912,-33.0927,168.1,330.5,100,2018-09-21T14.35.S.AUHAR.mseed
1158,2018-09-21T14:37:59.915000Z,116.7771912,-34.41480637,2.4,AUST,2.66,2.97,ML2MW,KLBR,117.7546,-31.5915,326.2,16.5,40,2018-09-21T14.35.AU.KLBR.mseed
1159,2018-09-21T14:37:59.915000Z,116.7771912,-34.41480637,2.4,AUST,2.66,2.97,ML2MW,BLDU,116.7091,-30.6119,421.8,359.1,40,2018-09-21T14.35.AU.BLDU.mseed
1160,2018-09-21T14:37:59.915000Z,116.7771912,-34.41480637,2.4,AUST,2.66,2.97,ML2MW,NWAO,117.239,-32.9277,170.4,14.7,100,2018-09-21T14.35.IU.NWAO.mseed
1161,2018-09-27T10:02:22.655000Z,116.7934875,-34.3892746,3,AUST,2.9,3.14,ML2MW,LM01,116.7914,-34.395,0.7,196.8,200,2018-09-27T10.00.AU.LM01.mseed
1162,2018-09-27T10:02:22.655000Z,116.7934875,-34.3892746,3,AUST,2.9,3.14,ML2MW,LM03,116.9292,-34.3677,12.7,79.2,200,2018-09-27T10.00.AU.LM03.mseed
1163,2018-09-27T10:02:22.655000Z,116.7934875,-34.3892746,3,AUST,2.9,3.14,ML2MW,LM04,116.6456,-34.338,14.7,292.6,200,2018-09-27T10.00.AU.LM04.mseed
1164,2018-09-27T10:02:22.655000Z,116.7934875,-34.3892746,3,AUST,2.9,3.14,ML2MW,LM02,116.6405,-34.4928,18.2,230.7,200,2018-09-27T10.00.AU.LM02.mseed
1165,2018-09-27T10:02:22.655000Z,116.7934875,-34.3892746,3,AUST,2.9,3.14,ML2MW,RKGY,116.9773,-34.6094,29.7,145.4,200,2018-09-27T09.56.00.AU.RKGY.mseed
1166,2018-09-27T10:02:22.655000Z,116.7934875,-34.3892746,3,AUST,2.9,3.14,ML2MW,LM05,116.3249,-34.3834,43.1,270.7,200,2018-09-27T10.00.AU.LM05.mseed
1167,2018-09-27T10:02:22.655000Z,116.7934875,-34.3892746,3,AUST,2.9,3.14,ML2MW,AUALB,117.9046,-34.9995,122.3,123.9,100,2018-09-27T10.00.S.AUALB.mseed
1168,2018-09-27T10:02:22.655000Z,116.7934875,-34.3892746,3,AUST,2.9,3.14,ML2MW,AUBUS,115.3828,-33.6601,153.3,301.4,100,2018-09-27T10.00.S.AUBUS.mseed
1169,2018-09-27T10:02:22.655000Z,116.7934875,-34.3892746,3,AUST,2.9,3.14,ML2MW,AUMAZ,116.0384,-32.0069,273.4,344.9,100,2018-09-27T10.00.S.AUMAZ.mseed
1170,2018-09-27T10:02:22.655000Z,116.7934875,-34.3892746,3,AUST,2.9,3.14,ML2MW,KLBR,117.7546,-31.5915,323,16.4,40,2018-09-27T10.00.AU.KLBR.mseed
1171,2018-09-27T10:02:22.655000Z,116.7934875,-34.3892746,3,AUST,2.9,3.14,ML2MW,BLDU,116.7091,-30.6119,419,358.9,200,2018-09-27T09.56.00.AU.BLDU.mseed
1172,2018-09-27T10:02:22.655000Z,116.7934875,-34.3892746,3,AUST,2.9,3.14,ML2MW,KMBL,121.8906,-31.3682,582.8,56.3,200,2018-09-27T09.56.00.AU.KMBL.mseed
1173,2018-09-27T10:02:22.655000Z,116.7934875,-34.3892746,3,AUST,2.9,3.14,ML2MW,NWAO,117.239,-32.9277,167.3,14.4,100,2018-09-27T10.00.IU.NWAO.mseed
1174,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,LM01,116.7914,-34.395,1.7,293.9,200,2018-10-03T03.13.AU.LM01.mseed
1175,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,LM03,116.9292,-34.3677,11.7,71.6,200,2018-10-03T03.13.AU.LM03.mseed
1176,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,LM04,116.6456,-34.338,16.5,295.1,200,2018-10-03T03.13.AU.LM04.mseed
1177,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,LM02,116.6405,-34.4928,18.5,236.5,200,2018-10-03T03.13.AU.LM02.mseed
1178,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,RKGY,116.9773,-34.6094,27.9,146.1,200,2018-10-03T03.09.00.AU.RKGY.mseed
1179,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,LM05,116.3249,-34.3834,44.5,272.4,200,2018-10-03T03.13.AU.LM05.mseed
1180,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,AUALB,117.9046,-34.9995,120.4,123.8,100,2018-10-03T03.13.S.AUALB.mseed
1181,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,AUBUS,115.3828,-33.6601,155.2,301.6,100,2018-10-03T03.13.S.AUBUS.mseed
1182,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,AUHAR,115.8912,-33.0927,168.2,329.4,100,2018-10-03T03.13.S.AUHAR.mseed
1183,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,NWAO,117.239,-32.9277,168.2,13.9,100,2018-10-03T03.13.IU.NWAO.mseed
1184,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,AUMAZ,116.0384,-32.0069,275.1,344.7,100,2018-10-03T03.13.S.AUMAZ.mseed
1185,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,CARL,115.9267,-31.9835,280.4,342.7,20,2018-10-03T03.13.AU.CARL.mseed
1186,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,MTKN,115.7737,-31.9333,290.2,340.3,20,2018-10-03T03.13.AU.MTKN.mseed
1187,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,KLBR,117.7546,-31.5915,323.9,16.1,40,2018-10-03T03.13.AU.KLBR.mseed
1188,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,BLDU,116.7091,-30.6119,420.3,358.7,40,2018-10-03T03.13.AU.BLDU.mseed
1189,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,KMBL,121.8906,-31.3682,582.4,56.1,200,2018-10-03T03.09.00.AU.KMBL.mseed
1190,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,MORW,116.0388,-29.0683,595.8,352.8,40,2018-10-03T03.13.AU.MORW.mseed
1191,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,MEEK,118.614,-26.638,877.9,11.9,40,2018-10-03T03.13.AU.MEEK.mseed
1192,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,GIRL,114.234,-22.643,1327.1,348.4,40,2018-10-03T03.13.AU.GIRL.mseed
1193,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,MBWA,119.7312,-21.159,1495.3,11.8,40,2018-10-03T03.13.IU.MBWA.mseed
1194,2018-10-03T03:15:29.945000Z,116.8080063,-34.40110016,3.9,AUST,2.8,3.07,ML2MW,AUJCS,138.6098,-33.2047,2019.3,92.4,100,2018-10-03T03.13.S.AUJCS.mseed
1195,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,LM01,116.7914,-34.395,1.6,236,200,2018-10-03T03.39.AU.LM01.mseed
1196,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,LM03,116.9292,-34.3677,11.6,79.3,200,2018-10-03T03.39.AU.LM03.mseed
1197,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,LM04,116.6456,-34.338,15.7,290.2,200,2018-10-03T03.39.AU.LM04.mseed
1198,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,LM02,116.6405,-34.4928,19.2,232.2,200,2018-10-03T03.39.AU.LM02.mseed
1199,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,RKGY,116.9773,-34.6094,29.3,147.5,200,2018-10-03T03.34.00.AU.RKGY.mseed
1200,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,LM05,116.3249,-34.3834,44.2,270.4,200,2018-10-03T03.39.AU.LM05.mseed
1201,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,AUALB,117.9046,-34.9995,121.5,124.3,100,2018-10-03T03.39.S.AUALB.mseed
1202,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,AUBUS,115.3828,-33.6601,154.2,301.1,100,2018-10-03T03.39.S.AUBUS.mseed
1203,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,AUHAR,115.8912,-33.0927,166.7,329.2,100,2018-10-03T03.39.S.AUHAR.mseed
1204,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,NWAO,117.239,-32.9277,166.8,14.1,100,2018-10-03T03.39.IU.NWAO.mseed
1205,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,AUMAZ,116.0384,-32.0069,273.5,344.6,100,2018-10-03T03.39.S.AUMAZ.mseed
1206,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,CARL,115.9267,-31.9835,278.9,342.7,20,2018-10-03T03.39.AU.CARL.mseed
1207,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,MTKN,115.7737,-31.9333,288.7,340.2,20,2018-10-03T03.39.AU.MTKN.mseed
1208,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,KLBR,117.7546,-31.5915,322.5,16.2,40,2018-10-03T03.39.AU.KLBR.mseed
1209,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,BLDU,116.7091,-30.6119,418.7,358.7,40,2018-10-03T03.39.AU.BLDU.mseed
1210,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,KMBL,121.8906,-31.3682,581.7,56.3,200,2018-10-03T03.34.00.AU.KMBL.mseed
1211,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,MORW,116.0388,-29.0683,594.2,352.8,40,2018-10-03T03.39.AU.MORW.mseed
1212,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,MEEK,118.614,-26.638,876.4,11.9,40,2018-10-03T03.39.AU.MEEK.mseed
1213,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,GIRL,114.234,-22.643,1325.6,348.4,40,2018-10-03T03.39.AU.GIRL.mseed
1214,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,MBWA,119.7312,-21.159,1493.8,11.8,40,2018-10-03T03.39.IU.MBWA.mseed
1215,2018-10-03T03:41:04.006000Z,116.8055878,-34.38705444,4.1,AUST,3.03,3.24,ML2MW,AUJCS,138.6098,-33.2047,2019.6,92.4,100,2018-10-03T03.39.S.AUJCS.mseed
1216,2018-10-03T15:26:36.838000Z,116.784111,-34.39128876,3.3,AUST,2.67,2.98,ML2MW,LM01,116.7914,-34.395,0.8,121.6,200,2018-10-03T15.24.AU.LM01.mseed
1217,2018-10-03T15:26:36.838000Z,116.784111,-34.39128876,3.3,AUST,2.67,2.98,ML2MW,LM03,116.9292,-34.3677,13.6,78.9,200,2018-10-03T15.24.AU.LM03.mseed
1218,2018-10-03T15:26:36.838000Z,116.784111,-34.39128876,3.3,AUST,2.67,2.98,ML2MW,LM04,116.6456,-34.338,14,294.8,200,2018-10-03T15.24.AU.LM04.mseed
1219,2018-10-03T15:26:36.838000Z,116.784111,-34.39128876,3.3,AUST,2.67,2.98,ML2MW,LM02,116.6405,-34.4928,17.3,229.5,200,2018-10-03T15.24.AU.LM02.mseed
1220,2018-10-03T15:26:36.838000Z,116.784111,-34.39128876,3.3,AUST,2.67,2.98,ML2MW,RKGY,116.9773,-34.6094,30,143.8,40,2018-10-03T15.24.AU.RKGY.mseed
1221,2018-10-03T15:26:36.838000Z,116.784111,-34.39128876,3.3,AUST,2.67,2.98,ML2MW,LM05,116.3249,-34.3834,42.2,271.1,200,2018-10-03T15.24.AU.LM05.mseed
1222,2018-10-03T15:26:36.838000Z,116.784111,-34.39128876,3.3,AUST,2.67,2.98,ML2MW,AUALB,117.9046,-34.9995,122.9,123.6,100,2018-10-03T15.24.S.AUALB.mseed
1223,2018-10-03T15:26:36.838000Z,116.784111,-34.39128876,3.3,AUST,2.67,2.98,ML2MW,AUBUS,115.3828,-33.6601,152.7,301.7,100,2018-10-03T15.24.S.AUBUS.mseed
